Data inizio,Data fine,Lunghezza periodo (giorni),Soldi in banca iniziali ($),Deposito iniziale ($),Investimento base,Strategia Giacomo,Percentuale ritiro eccesso,Tempo controllo,Strategia VA,Vendita VA,Prima VA,Tempo acquisto VA,Quantità VA,Liquidità cumulativa finale,Ricarica cumulativa finale,Deposito finale ($),Deposito + liquidità cumulativa finali ($),Bitcoin finali,Bitcoin finali ($),Deposito + bitcoin + liquidità cumulativa finali ($),Max delta neg su deposito + liquidità ($),Max delta pos su deposito + liquidità ($),Tasse pagate,Guadagno finale su deposito + bitcoin + liquidità cumulativa ($),Guadagno / max_delta_neg,Guadagno - max_delta_neg
2020-02-01,2021-11-01,639,99000,1000,1000,True,1,635,False,-,-,-,-,0,0,5287.423767764686,5287.423767764686,0.017052914767154037,1048.2745334731947,6335.6983012378805,1002.0,4287.423767764686,12.600047630790954,5337.6983012378805,5.327044212812256,4335.6983012378805
2020-02-01,2021-11-01,639,99000,1000,1000,True,1,634,False,-,-,-,-,0,0,5497.914565934903,5497.914565934903,0.01650050959099418,1014.3171551461469,6512.231721081051,1002.0,4497.914565934903,13.021872877625057,5514.231721081051,5.5032252705399705,4512.231721081051
2020-02-01,2021-11-01,639,99000,1000,1000,True,1,636,False,-,-,-,-,0,0,5515.43059238828,5515.43059238828,0.01645614976574676,1011.5902738035063,6527.020866191787,1002.0,4515.43059238828,13.056975135046654,5529.020866191787,5.517984896398989,4527.020866191787
2020-02-01,2021-11-01,639,99000,1000,1000,True,1,630,False,-,-,-,-,0,0,5543.491395775985,5543.491395775985,0.016385579980418813,1007.2522172423813,6550.743613018367,1002.0,4543.491395775985,13.113209209971915,5552.743613018367,5.5416602924335,4550.743613018367
2020-02-01,2021-11-01,639,99000,1000,1000,True,1,635,False,-,-,-,-,0,0,5287.423767764686,5287.423767764686,0.017052914767154037,1048.2745334731947,6335.6983012378805,1002.0,4287.423767764686,12.600047630790954,5337.6983012378805,5.327044212812256,4335.6983012378805
2020-02-01,2021-11-01,639,99000,1000,1000,True,1,631,False,-,-,-,-,0,0,5601.697267544662,5601.697267544662,0.01624111153108769,998.3714717280792,6600.068739272741,1002.0,4601.697267544662,13.229854243576478,5602.068739272741,5.590886965342057,4600.068739272741
2020-02-01,2021-11-01,639,99000,1000,1000,True,1,633,False,-,-,-,-,0,0,5779.259637590721,5779.259637590721,0.015815724333988507,972.222125902255,6751.481763492976,1002.0,4779.259637590721,13.58569065649443,5753.481763492976,5.741997767957062,4751.481763492976
2020-02-01,2021-11-01,639,99000,1000,1000,True,1,636,False,-,-,-,-,0,0,5515.43059238828,5515.43059238828,0.01645614976574676,1011.5902738035063,6527.020866191787,1002.0,4515.43059238828,13.056975135046654,5529.020866191787,5.517984896398989,4527.020866191787
2020-02-01,2021-11-01,639,99000,1000,1000,True,1,638,False,-,-,-,-,0,0,5630.122774847116,5630.122774847116,0.016171480567966107,994.0911263221338,6624.21390116925,1002.0,4630.122774847116,13.286819188070373,5626.21390116925,5.614983933302645,4624.21390116925
2020-02-01,2021-11-01,639,99000,1000,1000,True,1,636,False,-,-,-,-,0,0,5515.43059238828,5515.43059238828,0.01645614976574676,1011.5902738035063,6527.020866191787,1002.0,4515.43059238828,13.056975135046654,5529.020866191787,5.517984896398989,4527.020866191787
2020-02-01,2021-11-01,639,99000,1000,1000,True,1,633,False,-,-,-,-,0,0,5779.259637590721,5779.259637590721,0.015815724333988507,972.222125902255,6751.481763492976,1002.0,4779.259637590721,13.58569065649443,5753.481763492976,5.741997767957062,4751.481763492976
2020-02-01,2021-11-01,639,99000,1000,1000,True,1,630,False,-,-,-,-,0,0,5543.491395775985,5543.491395775985,0.016385579980418813,1007.2522172423813,6550.743613018367,1002.0,4543.491395775985,13.113209209971915,5552.743613018367,5.5416602924335,4550.743613018367
2020-02-01,2021-11-01,639,99000,1000,1000,True,1,636,False,-,-,-,-,0,0,5515.43059238828,5515.43059238828,0.01645614976574676,1011.5902738035063,6527.020866191787,1002.0,4515.43059238828,13.056975135046654,5529.020866191787,5.517984896398989,4527.020866191787
