Data inizio,Data fine,Lunghezza periodo (giorni),Soldi in banca iniziali ($),Deposito iniziale ($),Investimento base,Strategia Giacomo,Percentuale ritiro eccesso,Tempo controllo,Strategia VA,Vendita VA,Prima VA,Tempo acquisto VA,Quantità VA,Liquidità cumulativa finale,Ricarica cumulativa finale,Deposito finale ($),Deposito + liquidità cumulativa finali ($),Bitcoin finali,Bitcoin finali ($),Deposito + bitcoin + liquidità cumulativa finali ($),Max delta neg su deposito + liquidità ($),Max delta pos su deposito + liquidità ($),Tasse pagate,Guadagno finale su deposito + bitcoin + liquidità cumulativa ($),Guadagno / max_delta_neg,Guadagno - max_delta_neg
2020-02-01,2021-11-01,639,99000,1000,1000,True,1,374,False,-,-,-,-,0,0,3965.04723384982,3965.04723384982,0.021594739499292498,1327.468985988132,5292.516219837952,1002.0,2965.04723384982,9.949994456612865,4294.516219837952,4.285944331175601,3292.516219837952
2020-02-01,2021-11-01,639,99000,1000,1000,True,1,315,False,-,-,-,-,0,0,3311.0226484609757,3311.0226484609757,0.0163855799804188,1007.2522172423804,4318.274865703356,1002.0,2311.0226484609757,8.639323944811576,3320.274865703356,3.3136475705622317,2318.274865703356
2020-02-01,2021-11-01,639,99000,1000,1000,True,1,380,False,-,-,-,-,0,0,4211.682916221689,4211.682916221689,0.020572798334093603,1264.6483531043434,5476.331269326032,1002.0,3211.682916221689,10.44425434112563,4478.331269326032,4.469392484357318,3476.3312693260323
2020-02-01,2021-11-01,639,99000,1000,1000,True,1,617,False,-,-,-,-,0,0,4910.491308519386,4910.491308519386,0.01814043808204646,1115.1266236364495,6025.617932155836,1002.0,3910.4913085193857,11.844671960960694,5027.617932155836,5.01758276662259,4025.6179321558357
2020-02-01,2021-11-01,639,99000,1000,1000,True,1,638,False,-,-,-,-,0,0,5630.122774847116,5630.122774847116,0.016171480567966107,994.0911263221338,6624.21390116925,1002.0,4630.122774847116,13.286819188070373,5626.21390116925,5.614983933302645,4624.21390116925
2020-02-01,2021-11-01,639,99000,1000,1000,True,1,267,False,-,-,-,-,0,0,1837.8158343289958,1837.8158343289958,0.0313289156563023,1925.8469823051987,3763.6628166341943,1002.0,837.8158343289958,5.687005680018028,2765.6628166341943,2.760142531571052,1763.6628166341943
2020-02-01,2021-11-01,639,99000,1000,1000,True,1,87,False,-,-,-,-,0,0,3080.3889986715853,3080.3889986715853,0.016672392851198356,1024.8831403083686,4105.2721389799535,1002.0,2080.3889986715853,8.177132261866905,3107.2721389799535,3.1010699989819894,2105.2721389799535
2020-02-01,2021-11-01,639,99000,1000,1000,True,1,316,False,-,-,-,-,0,0,3264.635008097828,3264.635008097828,0.016347036764663016,1004.8828937533091,4269.517901851137,1002.0,2264.635008097828,8.546362741679015,3271.517901851137,3.264987925999139,2269.517901851137
2020-02-01,2021-11-01,639,99000,1000,1000,True,1,154,False,-,-,-,-,0,0,3067.689049855279,3067.689049855279,0.01743327486814967,1071.6559795700814,4139.34502942536,1002.0,2067.689049855279,8.15168146263583,3141.34502942536,3.135074879666028,2139.34502942536
2020-02-01,2021-11-01,639,99000,1000,1000,True,1,383,False,-,-,-,-,0,0,4590.787971972509,4590.787971972509,0.01917777997559106,1178.893968067336,5769.681940039844,1002.0,3590.787971972509,11.203983911768555,4771.681940039844,4.762157624790264,3769.6819400398444
