Data inizio,Data fine,Lunghezza periodo (giorni),Soldi in banca iniziali ($),Deposito iniziale ($),Investimento base,Strategia Giacomo,Percentuale ritiro eccesso,Tempo controllo,Strategia VA,Vendita VA,Prima VA,Tempo acquisto VA,Quantità VA,Liquidità cumulativa finale,Ricarica cumulativa finale,Deposito finale ($),Deposito + liquidità cumulativa finali ($),Bitcoin finali,Bitcoin finali ($),Deposito + bitcoin + liquidità cumulativa finali ($),Max delta neg su deposito + liquidità ($),Max delta pos su deposito + liquidità ($),Tasse pagate,Guadagno finale su deposito + bitcoin + liquidità cumulativa ($),Guadagno / max_delta_neg,Guadagno - max_delta_neg
2020-02-01,2021-11-01,639,99000,1000,239,True,0.52,14,False,-,-,-,-,0,0,1301.5327421007821,1301.5327421007821,0.004078046614237148,250.6851450554003,1552.2178871561823,239.47800000000007,301.5327421007821,1.5621898639294234,552.6958871561824,2.307919254195301,313.2178871561823
2020-02-01,2021-11-01,639,99000,1000,550,True,0.76,303,False,-,-,-,-,0,0,1585.6032567471434,1585.6032567471434,0.019117247184922945,1175.1729043217017,2760.776161068845,551.1,585.6032567471434,3.377962438371029,1761.8761610688448,3.197017167608138,1210.7761610688449
2020-02-01,2021-11-01,639,99000,1000,837,True,0.39,209,False,-,-,-,-,0,0,2730.2818337219996,2730.2818337219996,0.040009712762230115,2459.4718001527235,5189.753633874723,838.674,1730.2818337219996,6.822208083611223,4191.427633874723,4.997684003408622,3352.753633874723
2020-02-01,2021-11-01,639,99000,1000,319,True,0.49,119,False,-,-,-,-,0,0,1481.5115236671477,1481.5115236671477,0.010923435333885552,671.4839800061058,2152.9955036732536,319.6379999999999,481.5115236671477,2.2435100674692334,1153.6335036732535,3.609187592442869,833.9955036732536
2020-02-01,2021-11-01,639,99000,1000,22,True,0.07,458,False,-,-,-,-,0,0,985.8638281900642,985.8638281900642,0.0022250178524891545,136.7760047555118,1122.639832945576,22.043999999999983,0.0,0.059847351082292874,122.683832945576,5.565407047068413,100.63983294557602
2020-02-01,2021-11-01,639,99000,1000,162,True,0.88,563,False,-,-,-,-,0,0,1399.002362341017,1399.002362341017,0.005185504801307696,318.76266905901053,1717.7650314000275,162.32400000000007,399.00236234101703,1.4489025297415172,718.0890314000276,4.423800740494488,555.7650314000275
2020-02-01,2021-11-01,639,99000,1000,738,True,0.71,615,False,-,-,-,-,0,0,2765.420547670205,2765.420547670205,0.032715285838919014,2011.0697478117095,4776.4902954819145,739.476,1765.420547670205,6.495832760862135,3777.9662954819146,5.10897756719882,3038.4902954819145
2020-02-01,2021-11-01,639,99000,1000,802,True,0.04,113,False,-,-,-,-,0,0,539.8668076868511,539.8668076868511,0.07813993834384636,4803.408011561302,5343.274819248153,803.604,0.0,2.2923182518774574,4344.878819248153,5.406741155156213,3541.274819248153
2020-02-01,2021-11-01,639,99000,1000,145,True,1.0,228,False,-,-,-,-,0,0,1508.533815836408,1508.533815836408,0.002508087754488294,154.17684053697,1662.710656373378,145.28999999999996,508.53381583640794,1.6002681680088335,663.000656373378,4.5632917363437135,517.710656373378
2020-02-01,2021-11-01,639,99000,1000,372,True,0.19,378,False,-,-,-,-,0,0,916.0330619322008,916.0330619322008,0.03386263641561037,2081.599531542755,2997.6325934749557,372.744,0.0,1.3227115469583184,1998.3765934749558,5.361257574836767,1625.6325934749557
2020-02-01,2021-11-01,639,99000,1000,629,True,0.32,494,False,-,-,-,-,0,0,893.0621173973981,893.0621173973981,0.05194969720662404,3193.444953365938,4086.5070707633363,630.258,0.0,2.306737710215227,3087.7650707633366,4.899208055690425,2457.5070707633367
2020-02-01,2021-11-01,639,99000,1000,39,True,0.59,259,False,-,-,-,-,0,0,1017.899611096027,1017.899611096027,0.002215538247192301,136.1932757056247,1154.0928868016517,39.077999999999975,17.899611096027,0.19218358937079558,154.1708868016517,3.9452092430946264,115.09288680165173
2020-02-01,2021-11-01,639,99000,1000,326,True,0.91,162,False,-,-,-,-,0,0,1363.9359795082032,1363.9359795082032,0.009363636103829842,575.6002069078029,1939.536186416006,326.65200000000004,363.9359795082032,2.035943846709826,940.1881864160061,2.8782563291086722,613.5361864160061
2020-02-01,2021-11-01,639,99000,1000,444,True,0.77,634,False,-,-,-,-,0,0,2435.422791801825,2435.422791801825,0.016612330725075605,1021.1910091917571,3456.613800993582,444.8879999999999,1435.422791801825,4.656157899402454,2457.501800993582,5.523866233734294,2012.6138009935821
2020-02-01,2021-11-01,639,99000,1000,56,True,0.22,442,False,-,-,-,-,0,0,1011.210612665516,1011.210612665516,0.004897107395903762,301.03434168901794,1312.244954354534,56.111999999999966,11.21061266551601,0.24691505544191578,312.35695435453397,5.566669417495975,256.244954354534
2020-02-01,2021-11-01,639,99000,1000,259,True,0.78,226,False,-,-,-,-,0,0,1660.297263004029,1660.297263004029,0.00932331557487609,573.1216286556088,2233.4188916596377,259.51800000000003,660.297263004029,2.3613171603287153,1233.9368916596377,4.7547256516297045,974.4188916596377
2020-02-01,2021-11-01,639,99000,1000,492,True,0.42,447,False,-,-,-,-,0,0,1452.1234988512504,1452.1234988512504,0.034633779681005665,2129.00314891908,3581.1266477703302,492.984,452.12349885125036,2.878003003709921,2582.11064777033,5.237716939637656,2089.1266477703302
2020-02-01,2021-11-01,639,99000,1000,835,True,0.31,344,False,-,-,-,-,0,0,1023.3719584606954,1023.3719584606954,0.06832159628215934,4199.856179822868,5223.228138283564,836.67,23.371958460695396,3.393530978879149,4224.898138283564,5.049658931578238,3388.2281382835636
2020-02-01,2021-11-01,639,99000,1000,539,True,1.0,399,False,-,-,-,-,0,0,2759.064483358176,2759.064483358176,0.010979427044853649,674.9258950977417,3433.9903784559174,540.078,1759.064483358176,5.685499966649652,2435.0683784559174,4.508734624361513,1894.9903784559174
2020-02-01,2021-11-01,639,99000,1000,681,True,0.75,398,False,-,-,-,-,0,0,2476.32481397543,2476.32481397543,0.0287723705085125,1768.6913752611501,4245.01618923658,682.362,1476.32481397543,5.688025679309479,3246.3781892365805,4.757560047652977,2564.0161892365804
2020-02-01,2021-11-01,639,99000,1000,507,True,0.56,260,False,-,-,-,-,0,0,1239.4915816910975,1239.4915816910975,0.02955810939337523,1816.9922126375095,3056.483794328607,508.014,239.4915816910975,2.5120071777376705,2057.497794328607,4.050080892118341,1549.483794328607
2020-02-01,2021-11-01,639,99000,1000,385,True,0.25,262,False,-,-,-,-,0,0,865.5930437119855,865.5930437119855,0.032331169467956736,1987.4573967815224,2853.050440493508,385.77,0.0,1.273733554533037,1853.8204404935082,4.805507013229406,1468.0504404935082
2020-02-01,2021-11-01,639,99000,1000,102,True,0.47,176,False,-,-,-,-,0,0,1094.5114242439845,1094.5114242439845,0.005171782373121295,317.9191257585464,1412.430550002531,102.20399999999995,94.5114242439845,0.598219287062093,412.6345500025309,4.037362040649398,310.43055000253094
2020-02-01,2021-11-01,639,99000,1000,31,True,0.34,393,False,-,-,-,-,0,0,1011.1416340937025,1011.1416340937025,0.002424015673892214,149.008772657177,1160.1504067508795,31.062000000000012,11.141634093702464,0.14657642102946383,160.2124067508795,5.157826500253668,129.15040675087948
