Data inizio,Data fine,Lunghezza periodo (giorni),Soldi in banca iniziali ($),Deposito iniziale ($),Investimento base,Strategia Giacomo,Percentuale ritiro eccesso,Tempo controllo,Strategia VA,Vendita VA,Prima VA,Tempo acquisto VA,Quantità VA,Liquidità cumulativa finale,Ricarica cumulativa finale,Deposito finale ($),Deposito + liquidità cumulativa finali ($),Bitcoin finali,Bitcoin finali ($),Deposito + bitcoin + liquidità cumulativa finali ($),Max delta neg su deposito + liquidità ($),Max delta pos su deposito + liquidità ($),Tasse pagate,Guadagno finale su deposito + bitcoin + liquidità cumulativa ($),Guadagno / max_delta_neg,Guadagno - max_delta_neg
2020-02-01,2021-11-01,639,99000,1000,996,True,1,298,True,False,False,1,1000,-51574.49624734065,1237292.5989987967,118589.44053963252,67014.94429229187,14.83164340275779,911728.8323409274,978743.7766332193,197559.76196747576,171683.27622176096,5095.375034649068,977745.7686332193,4.949113923280518,780186.0066657435
2020-02-01,2021-11-01,639,99000,1000,991,True,1,298,True,False,True,1,1000,-46302.05278105683,1221005.2615599898,129651.89918703272,83349.84640597588,14.831643402757788,911728.8323409273,995078.6787469032,197559.78660768794,773154.7176880448,5062.810359771454,994080.6607469032,5.031796590876754,796520.8741392152
2020-02-01,2021-11-01,639,99000,1000,998,True,1,261,True,False,False,1,1000,-79559.75543183717,1059362.2763086215,59222.51565955617,-20337.239772281,17.883415210116627,1099326.9474612572,1078989.7076889763,197559.75543183717,61017.99365712062,4207.180987665254,1077991.7036889764,5.45653491690472,880431.9482571392
2020-02-01,2021-11-01,639,99000,1000,991,True,1,267,True,False,False,1,1000,-74749.25944767229,1033230.5941758698,658.119776595122,-74091.13967107717,17.883415210116627,1099326.9474612572,1025235.8077901801,197559.78660768794,0.0,3994.693484329985,1024237.78979018,5.184444705966909,826678.0031824921
2020-02-01,2021-11-01,639,99000,1000,991,True,1,241,True,True,True,1,1000,-62301.78428095112,3536705.0350530758,286493.2967159389,224191.51243498776,10.394998817826446,638999.9999999999,863191.5124349876,203015.3322901626,486415.21293908136,14626.42000509246,862193.4944349875,4.246937828334488,659178.162144825
2020-02-01,2021-11-01,639,99000,1000,999,True,1,267,True,True,False,1,1000,-95473.04236193109,3650205.8608447234,286493.2967159389,191020.2543540078,10.394998817826446,638999.9999999999,830020.2543540077,198337.0236869647,266664.0726352737,15014.889731550005,829022.2523540077,4.179866355474071,630685.2286670429
2020-02-01,2021-11-01,639,99000,1000,995,True,1,267,True,True,True,1,1000,-77167.5363419188,3631944.8531815778,286493.2967159389,209325.7603740201,10.394998817826446,638999.9999999999,848325.7603740199,198337.03134542482,417020.87419731385,14978.367668811969,847327.7503740198,4.272161101868614,648990.719028595
2020-02-01,2021-11-01,639,99000,1000,993,True,1,262,True,False,True,1,1000,-78559.77473104611,1058844.6998316168,16850.86750191549,-61708.90722913062,17.883415210116627,1099326.9474612572,1037618.0402321266,197559.7747310461,539170.9344711076,4122.1773395473,1036620.0262321266,5.24712091640801,839060.2515010806
2020-02-01,2021-11-01,639,99000,1000,991,True,1,276,True,False,False,1,1000,-70559.78660768794,1076163.0341517357,137348.84555031414,66789.0589426262,14.83164340275779,911728.8323409274,978517.8912835537,197559.78660768794,119867.57855497731,4449.092439370937,977519.8732835536,4.947969878225784,779960.0866758657
2020-02-01,2021-11-01,639,99000,1000,999,True,1,230,True,False,False,1,1000,-38538.007813296485,1268593.0252932708,349920.15328122606,311382.14546792954,17.883415210116627,1099326.9474612572,1410709.0929291868,198234.37340373124,686507.6057282184,5710.553499107156,1409711.0909291867,7.111335268067352,1211476.7175254554
2020-02-01,2021-11-01,639,99000,1000,997,True,1,236,True,False,False,1,1000,-42776.062162631686,1136705.2459079728,156317.2782538199,113541.21609118822,17.883415210116627,1099326.9474612572,1212868.1635524454,198472.42775306644,354390.5039121229,4785.46234049526,1211870.1575524453,6.1059874727799395,1013397.7297993789
2020-02-01,2021-11-01,639,99000,1000,999,True,1,211,True,True,True,1,1000,-113192.37104225479,4089924.9959847513,310246.3317805719,197053.9607383171,10.394998817826446,638999.9999999999,836053.9607383169,203188.07156720577,825477.785213687,16789.382670757153,835055.9587383169,4.109768611402549,631867.8871711111
2020-02-01,2021-11-01,639,99000,1000,996,True,1,300,True,False,False,1,1000,-70250.6151862365,1147119.5518222752,98331.40295454735,28080.787768310853,14.776748495199154,908354.3398042074,936435.1275725183,197559.76196747576,69482.79966799736,4655.935654133991,935437.1195725183,4.734957717384369,737877.3576050425
2020-02-01,2021-11-01,639,99000,1000,994,True,1,236,True,True,False,1,1000,-94952.55654900704,3520082.014344916,286493.2967159389,191540.74016693185,10.394998817826446,638999.9999999999,830540.7401669316,199245.9313004915,266819.16902174684,14494.374286286102,829542.7281669317,4.163411130919718,630296.7968664402
2020-02-01,2021-11-01,639,99000,1000,993,True,1,249,True,True,True,1,1000,-145131.20270189364,3598116.2342031416,286493.2967159389,141362.09401404526,10.394998817826446,638999.9999999999,780362.0940140451,203624.18117267045,458198.5254088114,14706.574273387425,779364.0800140451,3.827463297952591,575739.8988413747
2020-02-01,2021-11-01,639,99000,1000,991,True,1,233,True,False,True,1,1000,-32252.451594246726,1196753.2262044044,403533.22662107827,371280.77502683154,17.883415210116627,1099326.9474612572,1470607.7224880888,187948.81718468148,1144931.6527890093,5542.623702275833,1469609.7044880888,7.819201666185678,1281660.8873034073
2020-02-01,2021-11-01,639,99000,1000,995,True,1,208,True,True,True,1,1000,-94426.89593114666,4095236.1374458815,280746.8526094846,186319.9566783379,10.394998817826446,638999.9999999999,825319.9566783378,196187.1156615009,822409.2589681825,16789.142748637478,824321.9466783378,4.2017129611131745,628134.8310168369
2020-02-01,2021-11-01,639,99000,1000,993,True,1,283,True,True,True,1,1000,-93361.559776585,3698125.477171711,255665.38471441035,162303.82493782535,10.394998817826446,638999.9999999999,801303.8249378252,198337.03963472415,634594.7564354641,15149.380319200889,800305.8109378252,4.035079944783599,601968.7713031011
2020-02-01,2021-11-01,639,99000,1000,997,True,1,267,True,False,False,1,1000,-74749.23153964081,1033212.566323543,658.1677765950735,-74091.06376304573,17.883415210116627,1099326.9474612572,1025235.8836982115,197559.75869965646,0.0,3994.6454286253315,1024237.8776982115,5.184445883310307,826678.118998555
2020-02-01,2021-11-01,639,99000,1000,992,True,1,297,True,False,True,1,1000,-66864.88008101234,1224426.0725794155,122750.62257722949,55885.74249621715,14.831643402757788,911728.8323409273,967614.5748371445,197559.78066936706,743887.352890605,5021.486748807713,966616.5588371445,4.892780076805505,769056.7781677775
2020-02-01,2021-11-01,639,99000,1000,1000,True,1,263,True,True,True,1,1000,-124399.4968213659,3640110.811523614,286493.2967159389,162093.799894573,10.394998817826446,638999.9999999999,801093.7998945728,198337.02177234966,423690.210972666,14916.463773430456,800095.7998945728,4.03402144866791,601758.7781222232
2020-02-01,2021-11-01,639,99000,1000,994,True,1,268,True,True,True,1,1000,-99217.22698677584,3654943.5024382216,246446.10500448407,147228.87801770822,10.394998817826446,638999.9999999999,786228.8780177081,198337.0336964032,381288.80516488,14946.099965719737,785230.8660177081,3.959073358027881,586893.8323213048
2020-02-01,2021-11-01,639,99000,1000,997,True,1,223,True,False,True,1,1000,-27535.579371701373,1211535.7858480576,306571.7494494283,279036.17007772694,17.883415210116627,1099326.9474612572,1378363.117538984,199231.94496213613,1069468.9223792835,5417.037558665014,1377365.1115389839,6.913374819488667,1178133.1665768477
2020-02-01,2021-11-01,639,99000,1000,995,True,1,262,True,False,False,1,1000,-74559.76523529505,1041650.4294394797,36946.854957583186,-37612.91027771187,17.883415210116627,1099326.9474612572,1061714.0371835453,197559.76523529505,22980.024785351765,4101.559015232961,1060716.0271835453,5.3690893280837075,863156.2619482502
2020-02-01,2021-11-01,639,99000,1000,993,True,1,291,True,True,False,1,1000,-94350.46374110607,3722132.3612934356,285083.00060562877,190732.5368645227,10.394998817826446,638999.9999999999,829732.5368645225,198337.03963472415,266568.0326875142,15302.571662227236,828734.5228645225,4.1784153095699965,630397.4832297984
2020-02-01,2021-11-01,639,99000,1000,993,True,1,258,True,True,True,1,1000,-69492.65081035286,3597398.161990426,286493.2967159389,217000.64590558602,10.394998817826446,638999.9999999999,856000.6459055858,198337.03963472415,468003.1052196969,14855.276492758383,855002.6319055859,4.3108570818654846,656665.5922708617
2020-02-01,2021-11-01,639,99000,1000,998,True,1,299,True,False,True,1,1000,-28490.532935140756,1103941.318630573,125998.817687248,97508.28475210724,14.831643402757788,911728.8323409273,1009237.1170930346,197559.75543183717,695765.5978137315,4622.017879786079,1008239.1130930346,5.1034640678166925,810679.3576611974
2020-02-01,2021-11-01,639,99000,1000,992,True,1,291,True,True,False,1,1000,-94350.47367942697,3722135.367219903,285082.9966056288,190732.52292620184,10.394998817826446,638999.9999999999,829732.5229262017,198337.04557304503,266568.0227491933,15302.57967408017,828734.5069262017,4.178415104106153,630397.4613531567
2020-02-01,2021-11-01,639,99000,1000,995,True,1,247,True,True,False,1,1000,-95233.0820203913,3590213.8608447234,286493.2967159389,191260.2146955476,10.394998817826446,638999.9999999999,830260.2146955475,199321.05134542487,266744.04897681344,14774.90568413826,829262.2046955475,4.1604346309534055,629941.1533501226
2020-02-01,2021-11-01,639,99000,1000,1000,True,1,291,True,False,True,1,1000,-54600.828737375894,1255779.0641208598,100516.6699552027,45915.841217826804,14.831643402757788,911728.8323409273,957644.6735587541,197559.74889619852,785016.1441589397,5127.202343606305,956646.6735587541,4.842315698940242,759086.9246625556
2020-02-01,2021-11-01,639,99000,1000,999,True,1,290,True,False,True,1,1000,-71693.85968843145,1234041.6895036958,105395.79552977506,33701.93584134361,14.831643402757788,911728.8323409273,945430.7681822709,197559.75216401782,753977.0328276351,5015.597825348168,944432.766182271,4.7804917542019645,746873.0140182532
2020-02-01,2021-11-01,639,99000,1000,992,True,1,258,True,True,False,1,1000,-95315.44576561725,3610803.361189918,286493.2967159389,191177.85095032165,10.394998817826446,638999.9999999999,830177.8509503214,198337.04557304503,266700.02274919325,14857.251649960226,829179.8349503215,4.180660413462421,630842.7893772764
2020-02-01,2021-11-01,639,99000,1000,993,True,1,238,True,False,False,1,1000,-43809.92607039996,1083616.6004161395,77016.12824430063,33206.202173900674,17.883415210116627,1099326.9474612572,1132533.1496351578,198506.29166083472,199428.83194938514,4411.674154321001,1131535.1356351578,5.700248219681037,933028.8439743231
2020-02-01,2021-11-01,639,99000,1000,1000,True,1,218,True,True,True,1,1000,-96079.19103820925,3503637.4175684624,286493.2967159389,190414.10567772965,10.394998817826446,638999.9999999999,829414.1056777295,200958.6612059514,667156.7385520415,14426.230342313935,828416.1056777295,4.122320982367273,627457.4444717781
2020-02-01,2021-11-01,639,99000,1000,993,True,1,221,True,True,False,1,1000,-94858.09907108921,3496467.1662116726,286493.2967159389,191635.1976448497,10.394998817826446,638999.9999999999,830635.1976448495,199193.15357318043,266871.9467490579,14399.910881900187,829637.1836448496,4.164988448461176,630444.0300716691
2020-02-01,2021-11-01,639,99000,1000,999,True,1,277,True,False,False,1,1000,-66559.75216401782,1127999.0047490862,144349.8225484012,77790.07038438338,14.831643402757788,911728.8323409273,989518.9027253105,197559.75216401782,179826.3149789499,4678.93001980472,988520.9007253106,5.003655298699818,790961.1485612928
2020-02-01,2021-11-01,639,99000,1000,996,True,1,216,True,True,True,1,1000,-115706.50995080938,3499149.5621294356,286493.2967159389,170786.7867651295,10.394998817826446,638999.9999999999,809786.7867651293,205240.1827516041,633735.909487812,14368.893609266534,808788.7787651293,3.940694107371662,603548.5960135252
2020-02-01,2021-11-01,639,99000,1000,999,True,1,236,True,True,False,1,1000,-94952.50653956854,3520071.905254088,286493.2967159389,191540.79017637036,10.394998817826446,638999.9999999999,830540.7901763702,199245.90129105301,266819.19903118536,14494.353909187468,829542.7881763702,4.163412059175042,630296.8868853172
2020-02-01,2021-11-01,639,99000,1000,996,True,1,286,True,True,False,1,1000,-94417.0561057762,3707211.8608447234,285209.2807159388,190792.22461016258,10.394998817826446,638999.9999999999,829792.2246101624,198337.02943080978,266588.05489142856,15242.901695991197,828794.2166101624,4.178716495798324,630457.1871793526
2020-02-01,2021-11-01,639,99000,1000,991,True,1,209,True,False,False,1,1000,-6237.26753608475,1893801.2793357656,698365.682307765,692128.4147716803,10.828600877142811,665654.3287554785,1357782.7435271586,198419.0537734367,758607.1953004639,8979.384716319066,1356784.7255271587,6.837975989324055,1158365.671753722
2020-02-01,2021-11-01,639,99000,1000,998,True,1,277,True,False,True,1,1000,-67559.75543183717,1117916.5551305655,151624.4179027609,84064.66247092374,14.831643402757788,911728.8323409273,995793.4948118511,197559.75543183717,729109.274373159,4651.089724913938,994795.4908118511,5.035415682902479,797235.7353800139
2020-02-01,2021-11-01,639,99000,1000,993,True,1,251,True,False,True,1,1000,-67396.16967932714,1102880.9472844366,90564.06403305675,23167.894353729615,17.883415210116627,1099326.9474612572,1122494.841814987,197559.7747310461,678022.0845974713,4468.76911607736,1121496.827814987,5.676746844552592,923937.0530839409
2020-02-01,2021-11-01,639,99000,1000,995,True,1,264,True,True,True,1,1000,-89097.61177306075,3632913.9045760273,286493.2967159389,197395.68494287814,10.394998817826446,638999.9999999999,836395.684942878,198337.03134542482,433738.33109902614,14958.343675540938,835397.674942878,4.212010582572172,637060.6435974531
2020-02-01,2021-11-01,639,99000,1000,995,True,1,246,True,False,True,1,1000,-60719.30006605937,1034703.9614186124,107087.55423015088,46368.254164091515,17.883415210116627,1099326.9474612572,1145695.2016253485,201415.66565649412,637207.957849047,4242.016386776185,1144697.1916253485,5.6832579923429645,943281.5259688544
2020-02-01,2021-11-01,639,99000,1000,997,True,1,276,True,True,False,1,1000,-94360.06222163598,3672962.868463419,285289.2847159389,190929.22249430293,10.394998817826446,638999.9999999999,829929.2224943029,198337.02751619474,266645.0487755688,15105.909738318911,828931.2164943028,4.179407278989388,630594.1889781081
2020-02-01,2021-11-01,639,99000,1000,991,True,1,214,True,False,True,1,1000,-5868.335987461964,1247430.1401042745,312462.3455152839,306594.0095278219,17.883415210116627,1099326.9474612572,1405920.956989079,189564.70157789672,1146395.3286383902,5616.104789050843,1404922.938989079,7.411310899628443,1215358.2374111824
2020-02-01,2021-11-01,639,99000,1000,993,True,1,232,True,True,False,1,1000,-95031.52420472389,3539823.4496203377,286493.2967159389,191461.772511215,10.394998817826446,638999.9999999999,830461.7725112148,199261.06763472417,266804.0326875142,14573.336015534853,829463.7585112149,4.162698556005672,630202.6908764907
2020-02-01,2021-11-01,639,99000,1000,991,True,1,299,True,False,False,1,1000,-54209.45335022807,1165037.6459699809,90520.20410824861,36310.75075802054,14.83164340275779,911728.8323409274,948039.583098948,197559.78660768794,71850.64539864399,4744.2245344648945,947041.565098948,4.793696031771753,749481.77849126
2020-02-01,2021-11-01,639,99000,1000,994,True,1,264,True,True,False,1,1000,-95369.34316101216,3624278.667346191,286493.2967159389,191123.95355492673,10.394998817826446,638999.9999999999,830123.9535549266,198337.0336964032,266676.0426258351,14911.160898291197,829125.9415549266,4.180388937469335,630788.9078585233
