Timestamp,Price_1,Price_2,Price_3,Price_4,Price_5,Price_6,Price_7,Price_8,Price_9,Price_10,Price_11,Price_12,Price_13,Price_14,Price_15,Price_16,Price_17,Price_18,Price_19,Price_20,Price_21,Price_22,Price_23,Price_24,Price_25,Price_26,Price_27,Price_28,Price_29,Price_30,Price_31,Price_32,Price_33,Price_34,Price_35,Price_36,Price_37,Price_38,Price_39,Price_40,Price_41,Price_42,Price_43,Price_44,Price_45,Price_46,Price_47,Price_48,Price_49,Price_50,Price_51,Price_52,Price_53,Price_54,Price_55,Price_56,Price_57,Price_58,Price_59,Price_60,Price_61,Price_62,Price_63,Price_64,Price_65,Price_66,Price_67,Price_68,Price_69,Price_70,Price_71,Price_72,Price_73,Price_74,Price_75,Price_76,Price_77,Price_78,Price_79,Price_80,Price_81,Price_82,Price_83,Price_84,Price_85,Price_86,Price_87,Price_88,Price_89,Price_90,Price_91,Price_92,Price_93,Price_94,Price_95,Price_96,Price_97,Price_98,Price_99,Price_100
2021-01-09T00:00:00.000Z,49016.13,19135.61,21577.71,34566.37,61164.99,34457.19,36937.77,46496.81,20823.47,67755.3,24054.97,28917.66,19492.56,16556.89,20702.71,23692.16,16547.31,27610.0,62337.2,23439.08,16991.22,49007.48,33963.89,38260.28,23359.49,21682.42,16770.04,20572.12,26035.99,41888.23,21773.73,30489.99,19896.24,25995.77,29795.27,48744.62,26745.87,16767.06,29413.99,23155.0,62187.56,29492.28,38341.39,25786.99,22396.36,16824.97,33877.07,62362.9,44303.2,27961.22,20589.2,27582.82,19260.16,43027.81,28462.88,27550.46,19167.0,33786.83,47434.04,27192.44,24189.26,27429.59,43047.32,34167.64,27405.71,29259.99,16486.73,18155.64,30422.18,61241.69,46679.11,46333.0,29084.86,24686.89,38419.18,22732.76,26746.15,21304.27,34080.37,22463.09,57248.85,30126.85,46586.87,39050.71,30112.68,57964.86,38751.69,19857.88,43066.93,20471.73,41722.57,35139.92,19246.33,42915.43,26548.06,23818.69,46856.64,25451.9,62101.93,48415.29
2021-01-09T00:01:00.000Z,49048.53,19147.81,21604.71,34569.67,61165.0,34457.63,36950.13,46523.7,20819.22,67705.7,24045.14,28920.0,19509.31,16553.39,20702.4,23691.32,16547.69,27614.41,62379.71,23425.33,16983.91,49005.08,33940.78,38253.31,23359.49,21681.62,16773.54,20586.54,26036.0,41882.6,21775.95,30495.0,19898.66,25994.02,29813.88,48751.36,26747.36,16761.76,29413.99,23164.94,62063.76,29487.67,38305.6,25777.95,22404.0,16837.67,33882.21,62328.45,44293.14,27955.88,20593.58,27587.17,19265.17,42924.27,28435.0,27534.95,19165.15,33766.84,47412.52,27187.46,24185.0,27430.05,43047.32,34172.72,27417.71,29256.0,16494.66,18155.64,30393.22,61267.37,46675.36,46326.78,29088.69,24666.12,38464.03,22732.75,26773.98,21300.22,34072.28,22499.82,57278.79,30115.02,46542.24,39042.95,30106.37,57913.59,38777.43,19858.54,43072.81,20477.15,41731.35,35161.26,19230.44,42903.83,26550.0,23827.29,46885.21,25468.0,62122.68,48423.32
2021-01-09T00:02:00.000Z,49079.37,19139.24,21676.39,34513.31,61229.56,34457.04,37012.31,46516.23,20822.29,67688.01,24016.74,28925.12,19503.47,16537.94,20696.0,23684.7,16541.23,27619.57,62438.62,23409.39,16981.39,48969.81,33978.21,38263.94,23359.28,21665.39,16783.0,20598.68,26036.0,41909.13,21768.3,30498.98,19916.76,25985.01,29836.24,48767.5,26734.05,16752.22,29414.0,23158.71,62160.53,29507.36,38291.81,25776.91,22407.14,16829.94,33896.52,62312.68,44312.61,27961.15,20596.46,27590.0,19268.62,42987.43,28443.0,27557.09,19154.64,33766.84,47342.02,27187.46,24181.97,27426.61,43060.76,34172.89,27425.0,29260.96,16485.73,18150.0,30415.65,61252.77,46673.59,46285.1,29090.3,24635.98,38422.6,22732.19,26808.0,21299.92,34075.5,22498.6,57307.6,30107.88,46521.23,39087.01,30135.63,57863.1,38843.77,19855.11,43067.32,20458.07,41725.3,35167.76,19244.92,42872.96,26541.97,23828.7,46858.39,25434.0,62135.64,48440.89
2021-01-09T00:03:00.000Z,49079.98,19124.54,21681.9,34503.31,61114.69,34452.02,37030.83,46519.14,20816.98,67645.39,24012.8,28917.68,19466.86,16547.51,20694.0,23692.05,16536.45,27633.94,62262.35,23411.26,16985.5,48971.36,33977.59,38276.32,23353.44,21659.98,16777.14,20596.06,26042.0,41916.57,21772.2,30501.5,19916.07,26001.97,29827.5,48770.86,26723.99,16749.84,29414.0,23181.37,62146.19,29508.7,38316.95,25776.9,22407.14,16825.35,33906.54,62297.0,44318.59,27971.74,20603.63,27598.1,19269.99,43000.0,28422.37,27535.07,19150.7,33766.83,47407.47,27192.6,24192.26,27426.62,43073.94,34172.87,27424.23,29264.87,16485.55,18154.27,30400.5,61308.95,46612.57,46281.95,29081.32,24594.09,38383.54,22732.61,26772.0,21285.01,34075.94,22482.78,57339.06,30093.94,46562.35,39080.59,30107.74,57846.34,38930.6,19854.82,43139.02,20443.6,41743.42,35164.62,19237.34,42804.03,26514.01,23828.13,46820.54,25443.98,62180.63,48418.1
2021-01-09T00:04:00.000Z,48970.0,19118.63,21663.2,34479.04,61127.43,34452.02,37024.73,46488.41,20815.02,67637.0,24007.54,28934.04,19452.06,16549.4,20698.4,23694.24,16524.43,27627.71,62247.08,23434.17,16991.85,48971.35,33949.61,38296.62,23350.96,21658.72,16779.71,20600.02,26041.99,41918.06,21789.92,30504.0,19922.81,26003.97,29812.97,48798.84,26723.45,16756.23,29414.0,23176.86,62119.41,29507.53,38317.97,25782.13,22402.25,16830.47,33898.24,62275.64,44336.62,27991.21,20603.31,27596.3,19273.0,42964.94,28410.75,27513.74,19147.5,33766.83,47372.1,27188.07,24192.26,27426.61,43080.56,34185.43,27425.05,29271.17,16485.55,18155.63,30422.33,61330.15,46644.08,46272.54,29081.67,24634.36,38340.57,22745.0,26738.0,21291.22,34080.21,22480.0,57370.41,30088.12,46568.87,39091.11,30073.05,57844.75,38932.16,19860.83,43157.41,20450.86,41726.26,35173.27,19242.29,42751.64,26510.01,23824.24,46848.87,25437.97,62229.04,48389.94
2021-01-09T00:05:00.000Z,48957.2,19122.92,21693.34,34510.0,61103.06,34448.14,37015.87,46482.0,20812.78,67637.01,24031.17,28935.69,19441.83,16555.13,20700.0,23700.81,16529.55,27632.95,62213.66,23427.39,16999.16,49096.7,33946.21,38325.49,23350.97,21657.02,16776.28,20583.36,26040.0,41922.83,21811.88,30522.0,19924.65,26001.96,29842.41,48766.86,26729.99,16748.68,29413.99,23160.78,62170.01,29490.98,38324.0,25782.13,22415.0,16833.95,33907.25,62267.96,44336.21,27985.88,20601.34,27596.49,19274.54,42954.14,28386.79,27523.28,19163.29,33776.13,47412.92,27223.16,24192.26,27429.61,43147.03,34203.31,27433.86,29277.23,16484.58,18159.88,30438.0,61355.0,46661.59,46300.0,29067.27,24649.74,38237.69,22755.7,26706.98,21286.05,34068.02,22507.98,57367.59,30089.02,46615.25,39090.54,29931.52,57906.12,38919.03,19864.45,43169.87,20459.16,41715.27,35185.7,19239.53,42742.61,26501.97,23835.76,46811.01,25423.97,62175.58,48369.45
2021-01-09T00:06:00.000Z,48960.0,19120.44,21693.24,34483.54,61119.55,34442.34,36991.78,46469.67,20810.96,67637.0,24057.37,28945.98,19419.45,16551.69,20699.84,23720.25,16525.8,27632.95,62197.63,23426.95,17001.33,49055.05,33962.2,38341.09,23351.54,21648.52,16773.0,20583.07,26043.6,41918.0,21822.49,30512.35,19931.08,26000.01,29824.98,48773.31,26729.99,16734.54,29413.99,23146.82,62119.41,29480.0,38392.81,25782.12,22439.85,16826.38,33902.63,62217.0,44297.99,28003.21,20604.74,27613.62,19273.0,42901.21,28431.5,27523.66,19152.5,33776.13,47430.43,27222.89,24163.27,27433.61,43095.33,34216.21,27482.79,29271.18,16484.3,18159.88,30425.67,61307.75,46611.55,46333.61,29104.77,24612.27,38269.48,22755.71,26693.73,21264.33,34080.21,22474.88,57343.97,30108.08,46615.14,39045.21,29914.16,57896.55,38871.2,19868.06,43109.43,20451.88,41730.8,35190.12,19234.33,42701.13,26506.97,23832.18,46871.28,25397.96,62166.55,48287.23
2021-01-09T00:07:00.000Z,48902.14,19112.0,21680.98,34490.55,61097.72,34446.0,36982.7,46491.94,20796.5,67637.0,24060.86,28954.0,19435.7,16552.15,20688.9,23712.81,16528.16,27632.95,62176.08,23463.32,17007.25,49060.98,33949.39,38334.27,23347.74,21645.93,16784.29,20584.69,26038.67,41859.07,21797.67,30504.95,19913.49,25996.0,29822.44,48765.34,26716.05,16723.68,29414.0,23128.42,62134.25,29484.03,38366.02,25785.1,22440.01,16842.42,33914.53,62260.86,44300.86,28003.21,20606.74,27611.98,19276.99,42936.43,28435.8,27515.0,19157.36,33776.13,47468.95,27235.47,24167.05,27430.05,43095.29,34200.0,27487.59,29273.98,16493.1,18160.18,30408.74,61327.29,46582.59,46268.85,29112.23,24616.01,38304.2,22752.78,26726.12,21278.34,34083.73,22460.62,57305.66,30095.16,46569.6,39086.96,29875.23,57942.08,38931.98,19860.2,43013.88,20455.18,41736.41,35194.35,19235.26,42660.98,26507.97,23833.33,46821.86,25436.39,62159.46,48244.17
2021-01-09T00:08:00.000Z,48955.17,19086.43,21702.07,34451.92,61062.44,34450.0,36968.27,46508.53,20783.91,67637.0,24059.12,28951.21,19472.5,16540.11,20694.0,23720.29,16529.1,27630.71,62221.07,23459.42,17010.28,49022.88,33962.37,38307.21,23340.0,21643.98,16786.03,20590.65,26038.67,41825.05,21798.32,30504.95,19910.86,25989.97,29819.94,48797.14,26698.07,16726.9,29414.0,23119.59,62116.08,29484.05,38375.94,25787.25,22450.64,16836.85,33914.54,62260.85,44286.24,28021.21,20605.6,27598.17,19283.06,43045.92,28436.33,27518.58,19170.35,33776.13,47453.07,27219.45,24159.27,27427.24,43095.29,34198.21,27477.29,29262.18,16490.05,18162.19,30383.08,61299.95,46560.0,46253.04,29117.01,24573.41,38303.35,22757.35,26729.97,21279.76,34087.26,22400.01,57297.95,30085.96,46605.6,39144.46,29892.68,57910.91,38949.99,19856.09,42997.02,20455.3,41727.56,35187.47,19250.18,42724.19,26498.01,23852.22,46830.46,25412.63,62184.08,48282.53
2021-01-09T00:09:00.000Z,48983.67,19100.91,21681.86,34418.84,61049.54,34450.71,37022.92,46492.55,20785.79,67559.25,24058.3,28959.94,19441.38,16549.88,20690.39,23735.74,16529.28,27627.72,62250.0,23465.47,17005.5,49002.89,33988.21,38345.6,23340.86,21658.64,16791.02,20583.45,26038.02,41821.92,21835.73,30485.27,19918.08,25997.99,29783.61,48746.4,26698.75,16718.69,29414.0,23108.58,62097.65,29483.21,38397.29,25786.7,22452.0,16827.61,33928.21,62260.86,44299.22,28018.21,20601.5,27598.18,19280.18,43070.01,28455.0,27527.55,19170.22,33776.13,47457.44,27218.43,24156.51,27427.24,43068.52,34204.35,27468.84,29260.09,16491.77,18162.18,30417.52,61313.07,46575.74,46244.2,29115.61,24596.78,38337.02,22759.37,26699.97,21263.79,34094.05,22440.47,57330.04,30076.55,46563.79,39125.45,29913.4,57950.66,38898.22,19865.09,43013.3,20446.88,41705.71,35211.47,19242.2,42691.57,26495.96,23863.1,46763.42,25433.21,62230.87,48227.47
2021-01-09T00:10:00.000Z,48964.04,19108.58,21679.43,34498.96,61042.76,34448.83,36950.25,46524.33,20791.79,67614.99,24058.45,28973.33,19401.7,16566.77,20691.53,23716.76,16534.05,27627.72,62178.69,23461.74,17010.0,49024.68,33989.0,38392.99,23340.29,21658.59,16791.75,20586.73,26030.01,41804.05,21847.57,30482.01,19918.52,25999.97,29742.97,48775.44,26677.76,16690.8,29413.99,23126.8,62131.69,29479.1,38401.96,25783.41,22436.01,16826.43,33917.53,62279.04,44299.99,28027.97,20604.41,27592.9,19281.0,43111.77,28432.95,27529.87,19162.5,33840.37,47477.25,27213.5,24158.32,27427.64,43072.23,34220.98,27471.44,29258.04,16482.17,18156.26,30415.01,61325.25,46557.43,46239.99,29133.07,24606.18,38337.66,22766.91,26689.97,21283.35,34093.04,22482.1,57333.77,30100.93,46595.2,39087.25,29854.74,57882.32,38889.57,19865.15,43029.74,20455.49,41699.47,35228.53,19243.8,42698.15,26491.12,23849.18,46782.45,25364.0,62230.87,48321.74
2021-01-09T00:11:00.000Z,48963.84,19120.04,21653.24,34474.45,61078.22,34448.83,36927.95,46563.44,20792.0,67636.99,24075.61,28959.91,19376.81,16566.93,20689.6,23723.87,16534.61,27636.23,62100.0,23461.84,17012.32,49018.63,33989.41,38443.99,23325.0,21651.73,16783.17,20588.22,26028.0,41808.84,21835.06,30476.0,19910.83,26001.97,29778.48,48787.6,26673.47,16704.1,29414.0,23128.58,62155.87,29479.09,38384.05,25783.41,22440.0,16823.27,33926.2,62291.09,44270.22,28015.22,20596.8,27589.94,19280.0,43128.45,28454.32,27535.88,19169.53,33823.02,47467.0,27215.45,24158.33,27429.98,43057.56,34205.12,27474.53,29258.04,16486.2,18151.7,30417.66,61325.25,46615.32,46214.17,29168.86,24604.01,38374.02,22757.35,26667.96,21286.78,34128.21,22495.72,57426.25,30098.34,46579.89,39063.21,29876.96,57909.68,38877.16,19874.6,42968.95,20452.43,41720.36,35250.61,19242.8,42689.22,26481.97,23849.03,46767.49,25423.09,62272.49,48266.14
2021-01-09T00:12:00.000Z,49002.8,19117.0,21641.36,34499.99,61057.96,34447.19,36956.8,46545.43,20786.61,67618.8,24073.89,28961.99,19399.79,16567.8,20693.99,23730.04,16533.71,27644.16,62035.0,23465.42,17018.24,49018.4,33981.98,38452.73,23319.87,21647.09,16787.7,20590.57,26023.97,41791.53,21844.09,30482.0,19901.35,26000.06,29774.87,48854.48,26676.05,16704.11,29413.99,23121.96,62179.52,29479.09,38341.7,25783.42,22436.0,16826.25,33926.21,62291.09,44259.19,28009.2,20599.61,27589.95,19274.99,43080.76,28425.09,27529.42,19164.44,33841.47,47471.37,27213.45,24158.32,27426.41,43012.17,34164.75,27491.5,29258.04,16482.07,18151.25,30413.04,61297.59,46587.16,46193.04,29180.06,24588.0,38371.39,22765.16,26647.97,21277.92,34119.18,22490.01,57420.03,30096.68,46578.49,39069.91,29814.05,57948.64,38846.78,19866.31,43018.3,20463.7,41738.37,35240.0,19225.26,42690.13,26485.96,23854.15,46799.04,25430.69,62426.9,48234.66
2021-01-09T00:13:00.000Z,49013.31,19107.64,21632.8,34542.76,61027.78,34455.86,36905.9,46504.7,20801.13,67617.37,24050.27,28973.99,19467.5,16567.63,20687.42,23730.0,16531.7,27647.74,62119.07,23460.06,17009.12,49039.58,33988.21,38436.86,23317.21,21637.72,16778.0,20576.96,26022.0,41830.57,21836.07,30492.0,19883.21,26002.0,29783.17,48879.76,26674.93,16696.58,29413.99,23111.62,62216.5,29479.1,38371.2,25786.62,22434.25,16814.75,33901.5,62253.48,44268.91,27999.76,20599.76,27583.66,19276.0,43018.4,28376.08,27503.57,19147.57,33847.82,47498.17,27214.53,24172.0,27425.87,42993.87,34168.18,27513.82,29258.04,16481.27,18146.26,30450.81,61327.17,46540.2,46192.84,29194.68,24591.81,38384.52,22773.88,26629.97,21257.12,34149.19,22526.43,57425.24,30091.85,46648.6,39134.23,29786.84,57917.0,38842.42,19865.03,43017.38,20485.41,41758.04,35223.23,19221.2,42740.7,26480.15,23840.61,46746.19,25430.0,62392.92,48256.97
2021-01-09T00:14:00.000Z,48918.26,19108.0,21644.98,34517.0,61102.85,34451.39,36961.61,46496.35,20803.25,67554.49,24039.21,28975.6,19440.27,16561.21,20688.68,23726.78,16530.71,27640.01,62156.86,23458.03,17008.99,49018.4,34000.53,38392.18,23331.47,21640.72,16778.4,20590.8,26020.01,41822.42,21817.94,30493.49,19886.35,26004.07,29769.42,48909.02,26679.99,16696.63,29414.0,23126.8,62218.83,29490.57,38323.8,25786.62,22432.0,16817.6,33896.95,62266.92,44267.38,28006.21,20604.13,27583.57,19271.0,43018.4,28374.43,27503.7,19159.26,33847.82,47515.4,27206.72,24171.27,27421.13,42968.44,34177.03,27455.69,29256.01,16477.47,18151.08,30468.64,61345.94,46565.96,46192.25,29166.18,24616.0,38393.17,22864.2,26553.02,21250.39,34133.86,22538.43,57465.8,30071.55,46632.15,39088.5,29749.59,57904.75,38898.58,19860.78,42983.58,20468.44,41760.01,35233.85,19220.32,42710.34,26476.01,23828.03,46819.11,25411.97,62331.46,48170.0
2021-01-09T00:15:00.000Z,48944.47,19113.16,21642.73,34509.06,61086.91,34449.37,36951.27,46474.18,20798.99,67471.16,24059.99,28975.6,19455.2,16565.74,20687.27,23748.36,16536.55,27641.43,62080.76,23454.98,17011.95,48983.97,33997.77,38385.25,23323.45,21643.48,16778.34,20586.73,26020.0,41797.2,21825.32,30478.0,19906.88,26013.15,29770.55,48857.12,26688.05,16693.2,29414.0,23126.59,62215.07,29488.82,38335.96,25768.75,22428.0,16812.55,33900.21,62258.26,44294.47,28020.0,20601.54,27584.54,19268.9,43157.31,28367.3,27518.53,19158.18,33847.82,47411.5,27206.72,24190.26,27421.99,42963.97,34180.53,27460.02,29256.01,16478.79,18153.79,30458.64,61325.0,46615.33,46175.13,29158.17,24600.77,38417.49,22853.96,26559.48,21240.94,34118.45,22992.5,57390.48,30102.92,46667.99,39075.48,29717.36,57899.08,38933.56,19860.62,42961.53,20477.56,41766.46,35239.95,19218.64,42770.39,26476.01,23854.89,46804.86,25439.97,62289.33,48214.22
2021-01-09T00:16:00.000Z,49028.19,19101.14,21647.2,34486.11,61100.68,34438.2,36962.44,46488.45,20803.25,67524.3,24075.62,28973.99,19458.61,16568.79,20696.95,23746.98,16535.55,27655.01,62043.76,23464.66,17014.98,49002.64,33997.97,38353.32,23317.15,21641.09,16778.12,20569.76,26018.74,41801.26,21825.64,30479.99,19920.07,26009.79,29775.86,48876.05,26682.92,16664.21,29414.0,23134.77,62220.45,29476.79,38322.49,25753.67,22420.0,16816.72,33917.69,62277.4,44268.86,28016.14,20601.33,27590.92,19267.98,43140.37,28394.35,27514.0,19156.63,33840.0,47412.0,27206.72,24189.28,27425.47,42873.09,34199.22,27479.76,29259.99,16478.95,18147.57,30452.21,61279.69,46631.38,46154.2,29177.01,24635.94,38407.0,22843.07,26564.43,21247.49,34134.31,22900.01,57379.23,30091.03,46597.2,39051.98,29679.43,57903.54,38929.55,19858.18,42981.7,20450.55,41777.64,35246.57,19222.17,42778.44,26481.97,23844.26,46835.98,25484.0,62322.44,48211.58
2021-01-09T00:17:00.000Z,49064.79,19107.18,21651.35,34489.86,61107.68,34439.18,37019.95,46514.47,20812.78,67507.04,24082.78,28973.99,19460.01,16563.62,20696.89,23750.4,16537.5,27656.76,61944.72,23471.11,17014.34,48975.25,33982.21,38363.33,23314.66,21644.95,16769.92,20569.28,26018.0,41806.38,21846.27,30481.99,19908.63,26001.97,29767.4,48875.48,26674.0,16663.82,29413.99,23124.63,62222.68,29466.14,38384.94,25766.89,22416.97,16817.51,33912.86,62277.4,44235.49,28006.06,20616.96,27590.93,19269.28,43114.22,28394.34,27513.08,19173.36,33840.0,47432.17,27209.44,24193.84,27426.95,42896.21,34199.99,27498.89,29268.6,16477.58,18144.55,30440.0,61290.74,46622.05,46148.28,29172.21,24625.55,38415.26,22809.94,26587.99,21243.59,34131.99,22870.55,57403.56,30093.62,46652.25,39046.6,29691.24,57845.6,38946.92,19871.95,43002.41,20450.7,41780.05,35218.99,19216.63,42753.67,26490.94,23855.05,46823.48,25471.21,62503.21,48211.58
2021-01-09T00:18:00.000Z,49065.24,19109.97,21653.62,34473.66,61125.79,34449.64,37043.92,46549.99,20814.26,67552.0,24091.28,28954.0,19474.55,16553.66,20697.03,23787.55,16536.69,27656.77,61898.19,23461.5,17005.94,48949.8,33997.54,38370.32,23305.17,21646.75,16757.58,20581.24,26014.01,41818.09,21849.94,30480.0,19904.42,25998.75,29751.56,48878.49,26662.05,16676.13,29414.0,23083.97,62206.61,29463.03,38410.68,25768.99,22416.97,16812.98,33910.28,62306.56,44240.91,27973.22,20611.53,27590.92,19272.97,43158.88,28394.35,27495.43,19170.24,33840.0,47453.51,27207.44,24187.39,27429.15,42892.59,34198.2,27485.01,29268.82,16474.21,18148.66,30423.36,61290.74,46629.04,46154.03,29156.07,24619.45,38415.27,22806.44,26594.0,21252.84,34115.48,22888.07,57420.37,30091.21,46653.64,39052.77,29749.58,57893.05,38927.78,19872.13,43042.62,20449.35,41791.89,35223.62,19221.83,42747.18,26486.0,23849.37,46766.28,25491.97,62500.0,48198.0
2021-01-09T00:19:00.000Z,49070.04,19125.2,21632.54,34467.57,61172.64,34454.1,37102.6,46531.07,20818.57,67496.91,24077.47,28945.79,19462.47,16549.19,20696.89,23798.99,16544.0,27644.16,61875.8,23450.0,17000.35,48966.18,33997.49,38388.55,23290.33,21641.29,16762.11,20585.08,26014.0,41836.31,21858.15,30474.51,19904.33,25992.01,29764.01,48852.01,26679.66,16673.3,29414.0,23095.15,62259.48,29482.17,38433.11,25772.89,22404.01,16822.94,33909.93,62257.42,44236.55,27952.21,20614.7,27596.21,19279.0,43201.83,28348.41,27468.58,19164.17,33840.0,47421.16,27204.0,24163.27,27429.16,42883.12,34204.23,27461.32,29268.82,16479.86,18152.39,30383.04,61290.74,46627.42,46138.89,29160.26,24592.64,38436.43,22846.43,26608.55,21262.69,34114.42,22955.16,57475.0,30084.1,46670.65,39029.13,29712.55,57877.12,38922.01,19862.69,43061.78,20456.66,41782.68,35204.34,19213.93,42714.64,26481.96,23841.6,46782.78,25480.0,62372.79,48149.68
2021-01-09T00:20:00.000Z,49081.44,19137.3,21647.05,34453.98,61152.34,34444.84,37117.37,46494.69,20818.35,67498.71,24064.8,28947.33,19445.6,16544.74,20697.9,23814.77,16544.92,27635.26,61921.07,23441.46,16998.97,49016.03,33994.81,38338.53,23282.69,21641.33,16764.51,20587.34,26007.61,41851.1,21855.63,30446.02,19907.33,25989.88,29751.8,48820.28,26652.01,16672.99,29414.0,23113.17,62288.0,29486.85,38423.68,25772.89,22406.89,16824.67,33898.22,62246.79,44262.76,27961.22,20607.31,27597.04,19276.0,43250.67,28348.42,27504.98,19154.55,33840.0,47423.08,27205.44,24158.27,27430.05,42780.35,34183.87,27471.74,29268.82,16473.0,18147.17,30362.83,61340.97,46627.42,46100.19,29181.79,24546.62,38456.29,22870.0,26590.0,21245.67,34118.0,22964.29,57470.6,30097.91,46660.32,38999.05,29719.51,57911.72,38920.74,19863.93,43012.31,20459.7,41798.0,35204.33,19213.36,42708.73,26476.0,23841.29,46749.88,25464.02,62316.36,48060.2
2021-01-09T00:21:00.000Z,49100.38,19136.69,21643.22,34457.98,61174.99,34441.19,37111.14,46511.42,20816.4,67419.21,24072.8,28963.99,19440.0,16555.1,20702.8,23824.36,16544.54,27637.39,62009.37,23441.46,17003.56,49003.17,33989.03,38352.5,23282.59,21627.39,16760.89,20591.15,26007.61,41859.27,21855.38,30436.0,19897.03,25993.79,29754.94,48803.21,26628.0,16674.98,29414.0,23118.17,62301.34,29502.77,38450.75,25763.0,22406.88,16826.73,33898.21,62276.43,44263.79,27984.16,20611.04,27590.0,19278.79,43250.46,28383.07,27505.7,19145.22,33840.0,47434.59,27205.45,24165.0,27428.01,42709.9,34198.21,27497.29,29269.99,16473.0,18146.81,30386.55,61340.97,46603.98,45913.94,29182.9,24564.0,38426.35,22866.52,26603.97,21244.34,34114.44,22912.01,57581.14,30088.08,46667.99,38986.37,29725.78,57932.79,38928.59,19862.44,43023.62,20453.71,41770.77,35190.35,19213.21,42722.42,26475.98,23843.29,46818.49,25467.97,62289.33,47904.94
2021-01-09T00:22:00.000Z,49164.05,19141.22,21643.3,34457.0,61170.61,34420.3,37112.46,46519.65,20823.97,67282.81,24023.86,28971.93,19428.08,16554.79,20701.0,23805.9,16552.77,27640.17,61990.0,23451.86,16998.97,49068.69,33989.03,38362.84,23281.92,21622.91,16762.82,20594.05,26009.96,41845.12,21873.28,30438.0,19884.68,25992.0,29756.01,48817.06,26633.87,16669.62,29413.99,23129.9,62330.38,29507.94,38497.4,25769.0,22406.89,16823.57,33896.41,62265.87,44264.97,28005.17,20611.26,27586.74,19283.0,43180.0,28402.8,27510.1,19158.17,33795.91,47480.42,27207.0,24169.47,27428.0,42667.0,34190.15,27481.69,29266.01,16475.12,18147.6,30411.77,61275.15,46559.84,45817.2,29201.6,24579.46,38416.45,22885.02,26591.97,21241.47,34098.1,22942.21,57550.5,30081.75,46691.41,39006.06,29651.24,57938.69,38939.64,19853.56,43031.21,20455.13,41766.68,35180.98,19214.96,42682.49,26471.25,23834.65,46764.59,25534.0,62301.54,47952.25
2021-01-09T00:23:00.000Z,49188.65,19142.84,21648.65,34484.94,61175.0,34424.57,37141.95,46549.01,20824.95,67303.97,24051.35,28961.28,19465.81,16549.23,20702.0,23794.76,16549.93,27664.99,61915.64,23455.55,16990.54,49076.25,33956.95,38362.89,23251.76,21606.21,16764.53,20594.68,26009.96,41845.42,21892.63,30439.88,19859.02,25992.01,29771.28,48817.06,26632.44,16671.56,29414.0,23132.81,62332.24,29513.81,38475.15,25767.01,22409.12,16822.61,33896.41,62267.88,44295.15,27988.22,20614.39,27591.13,19279.55,43176.36,28385.82,27520.39,19140.0,33795.91,47470.09,27204.04,24158.32,27434.99,42571.07,34204.55,27488.16,29264.51,16476.67,18146.26,30399.74,61300.49,46569.55,45855.3,29197.91,24586.45,38449.2,22869.32,26588.01,21224.88,34143.11,23028.32,57446.02,30081.75,46649.5,39023.48,29636.66,57938.56,38946.4,19850.04,42996.32,20457.53,41776.18,35203.76,19203.4,42623.47,26461.96,23819.56,46805.71,25491.88,62312.44,47847.54
2021-01-09T00:24:00.000Z,49180.6,19139.93,21634.02,34473.05,61217.49,34420.0,37194.2,46624.62,20826.4,67309.83,24051.23,28953.99,19472.17,16545.07,20696.46,23810.5,16551.7,27665.39,61921.68,23450.49,16998.66,49046.25,33885.06,38360.03,23084.78,21611.84,16771.74,20578.49,26009.99,41844.59,21882.86,30439.89,19892.7,25992.11,29756.13,48791.7,26612.05,16671.5,29414.0,23134.8,62303.48,29515.32,38500.13,25772.27,22421.98,16839.69,33893.29,62295.92,44289.77,27988.21,20631.83,27591.14,19274.73,43166.18,28403.64,27509.2,19142.4,33790.33,47435.28,27204.1,24152.5,27438.89,42640.92,34201.0,27458.71,29264.51,16487.85,18146.14,30395.87,61247.98,46554.96,45872.61,29194.68,24600.01,38511.43,22886.63,26577.97,21245.83,34127.18,22995.34,57450.57,30076.01,46614.56,39058.02,29634.49,57903.93,38916.15,19852.39,42992.55,20451.16,41757.48,35185.52,19208.8,42632.37,26449.41,23821.45,46786.96,25514.0,62336.63,47832.23
2021-01-09T00:25:00.000Z,49177.85,19156.87,21634.92,34586.63,61176.01,34413.06,37111.93,46647.06,20826.4,67378.0,24057.08,28957.48,19425.46,16557.21,20693.69,23810.47,16550.24,27672.01,61687.8,23454.77,16989.06,49117.01,33911.71,38399.08,23076.82,21596.25,16776.92,20585.43,26010.92,41836.94,21892.51,30438.5,19909.03,25999.96,29755.04,48766.52,26608.03,16677.13,29414.0,23136.36,62300.0,29510.75,38496.94,25778.07,22423.98,16846.26,33898.97,62344.26,44300.7,27977.48,20650.43,27606.26,19275.3,43166.19,28400.0,27509.75,19129.66,33808.35,47464.91,27205.45,24136.0,27439.68,42679.5,34184.83,27460.05,29259.99,16492.36,18152.39,30407.85,61240.59,46533.76,45905.37,29214.25,24584.57,38450.63,22882.01,26577.97,21243.47,34084.98,23111.99,57438.5,30079.34,46617.61,39051.49,29660.75,57944.54,38905.01,19851.55,43028.68,20442.7,41755.72,35177.03,19216.33,42663.22,26440.0,23825.59,46787.93,25504.78,62398.23,47867.2
