timestamp,BTC,ETH,SOL,DOGE,LINK,AXS
2021-03-27 06:00:00,55027.16,1699.77,16.0653,0.0541578,26.833,4.83504
2021-03-27 07:00:00,54950.28,1692.06,16.027,0.0537377,26.6947,4.74306
2021-03-27 08:00:00,54925.06,1692.86,16.1707,0.0538729,26.784,4.714
2021-03-27 09:00:00,55013.42,1697.77,15.8839,0.0554352,26.8488,4.73
2021-03-27 10:00:00,54680.0,1686.78,15.6785,0.0548268,26.5709,4.65199
2021-03-27 11:00:00,54442.89,1681.12,15.62,0.0542123,26.3726,4.53118
2021-03-27 12:00:00,54291.28,1679.2,15.54,0.0540619,26.1828,4.44662
2021-03-27 13:00:00,54735.64,1683.66,15.6201,0.0545115,26.32,4.43483
2021-03-27 14:00:00,54630.06,1681.01,15.5981,0.0544688,26.304,4.42195
2021-03-27 15:00:00,54961.85,1682.5,16.0,0.0545169,26.5533,4.42
2021-03-27 16:00:00,56167.46,1706.43,16.1626,0.0549829,26.7087,4.5473
2021-03-27 17:00:00,56084.74,1710.59,15.8606,0.054655,26.805,4.45521
2021-03-27 18:00:00,55728.93,1704.54,15.8705,0.054433,26.7198,4.39648
2021-03-27 19:00:00,55765.01,1704.16,15.8912,0.0546681,26.7375,4.36557
2021-03-27 20:00:00,55858.74,1717.52,16.0084,0.0544615,26.982,4.3731
2021-03-27 21:00:00,56433.17,1728.27,16.1405,0.0548136,27.0489,4.3906
2021-03-27 22:00:00,56370.94,1723.59,16.2447,0.054853,27.0573,4.44958
2021-03-27 23:00:00,55817.14,1712.63,16.4589,0.054436,26.8766,4.3618
2021-03-28 00:00:00,56020.28,1709.55,16.5826,0.0544083,27.0028,4.44382
2021-03-28 01:00:00,56068.69,1711.55,17.0172,0.0545214,27.1644,4.38423
2021-03-28 02:00:00,55804.92,1707.34,17.435,0.0543239,27.3771,4.45633
2021-03-28 03:00:00,56052.05,1710.97,17.2226,0.0544661,27.463,4.51554
2021-03-28 04:00:00,56272.49,1718.48,17.1481,0.0546017,27.4902,4.63811
2021-03-28 05:00:00,56269.49,1721.77,17.0498,0.0546,27.3785,4.74451
2021-03-28 06:00:00,55935.61,1712.92,17.1018,0.0543223,27.2454,4.61391
2021-03-28 07:00:00,56200.66,1718.06,17.5179,0.0545114,27.5499,4.59208
2021-03-28 08:00:00,56296.57,1718.71,17.74,0.0545123,27.6047,4.56769
2021-03-28 09:00:00,56114.95,1713.37,17.9305,0.0542995,27.3361,4.82304
2021-03-28 10:00:00,56085.93,1710.92,17.8768,0.0541955,27.1681,4.82927
2021-03-28 11:00:00,55787.03,1703.23,18.2957,0.0539897,26.9849,4.78618
2021-03-28 12:00:00,55525.24,1691.34,18.3148,0.053632,26.8348,4.67
2021-03-28 13:00:00,55750.0,1694.49,18.6983,0.053811,26.8914,4.71674
2021-03-28 14:00:00,55800.0,1700.24,19.1998,0.05384,26.84,4.98009
2021-03-28 15:00:00,56354.35,1709.0,18.9148,0.054121,27.19,5.05448
2021-03-28 16:00:00,56275.59,1704.56,18.7618,0.0540484,26.91,4.94901
2021-03-28 17:00:00,55967.73,1702.54,19.0298,0.0539877,26.9201,4.93106
2021-03-28 18:00:00,55192.08,1673.67,18.1306,0.0534486,26.4414,4.76757
2021-03-28 19:00:00,55208.69,1675.03,18.558,0.053292,26.3361,4.75
2021-03-28 20:00:00,54860.0,1667.49,18.7077,0.0530595,26.237,4.7765
2021-03-28 21:00:00,55140.01,1674.34,18.45,0.0533555,26.4129,4.89952
2021-03-28 22:00:00,55600.01,1683.82,18.189,0.053521,26.5932,4.93032
2021-03-28 23:00:00,55777.63,1687.01,18.0645,0.0536656,26.6588,4.90518
2021-03-29 00:00:00,55409.67,1684.62,18.146,0.0534699,26.5452,4.8
2021-03-29 01:00:00,55241.28,1684.51,18.4836,0.0533257,26.6182,4.83545
2021-03-29 02:00:00,55349.99,1694.89,18.5727,0.0536016,26.801,4.82955
2021-03-29 03:00:00,55371.6,1696.12,18.4529,0.0536064,26.835,4.73901
2021-03-29 04:00:00,55315.01,1696.83,18.2727,0.053639,26.7315,4.71161
2021-03-29 05:00:00,55048.8,1688.72,17.7295,0.0533035,26.7244,4.69422
2021-03-29 06:00:00,55401.26,1697.12,17.8742,0.053525,27.0629,4.78961
2021-03-29 07:00:00,55911.99,1704.24,18.1001,0.0538513,27.2617,4.88211
2021-03-29 08:00:00,57126.15,1735.1,18.1191,0.0542595,27.5549,4.97416
2021-03-29 09:00:00,57922.2,1758.01,18.3031,0.0546399,27.749,5.00384
2021-03-29 10:00:00,58024.51,1770.99,18.4175,0.0543316,27.8904,5.09489
2021-03-29 11:00:00,57854.32,1764.29,18.3798,0.0542446,27.7408,5.16586
2021-03-29 12:00:00,58035.18,1775.0,18.4627,0.054457,27.87,5.17067
2021-03-29 13:00:00,57960.17,1781.61,18.5301,0.0541207,27.8181,5.09107
2021-03-29 14:00:00,58130.06,1781.99,18.4771,0.0540897,27.793,5.11469
2021-03-29 15:00:00,57719.74,1787.86,18.1488,0.054016,27.7837,5.15587
2021-03-29 16:00:00,57624.77,1806.43,18.3955,0.054068,28.4159,5.16581
2021-03-29 17:00:00,57924.69,1834.45,18.9676,0.05431,28.3459,5.27489
2021-03-29 18:00:00,57819.99,1827.5,18.8794,0.0541952,28.1292,5.29285
2021-03-29 19:00:00,57676.42,1816.08,18.8299,0.05406,28.0231,5.29761
2021-03-29 20:00:00,57277.13,1808.14,18.5551,0.05409,28.0325,5.42263
2021-03-29 21:00:00,57547.6,1808.85,18.5625,0.05394,27.9537,5.39916
2021-03-29 22:00:00,57747.01,1813.77,18.7913,0.0541121,28.0033,5.46002
2021-03-29 23:00:00,57635.47,1816.74,18.9504,0.054124,28.0357,5.64344
2021-03-30 00:00:00,57520.41,1810.14,19.5262,0.0540359,28.2463,5.6156
2021-03-30 01:00:00,57439.67,1807.5,19.505,0.0538257,27.9437,5.90405
2021-03-30 02:00:00,57322.02,1793.87,19.8291,0.0538553,27.9325,5.91758
2021-03-30 03:00:00,57181.33,1797.25,19.999,0.0542317,27.9786,6.09897
2021-03-30 04:00:00,57567.01,1803.94,20.2107,0.0542,27.9614,6.0
2021-03-30 05:00:00,57670.13,1808.37,20.6453,0.054224,28.0303,6.069
2021-03-30 06:00:00,58056.0,1816.51,20.4669,0.0542411,28.1273,6.16899
2021-03-30 07:00:00,58116.17,1818.01,20.3683,0.05421,28.0421,7.22274
2021-03-30 08:00:00,57940.0,1814.31,20.1023,0.0541418,28.1727,6.90733
2021-03-30 09:00:00,58873.91,1834.29,20.3483,0.0543852,28.3922,7.14712
2021-03-30 10:00:00,58842.87,1836.22,20.1893,0.0544772,28.2745,6.99697
2021-03-30 11:00:00,59240.34,1848.79,20.4691,0.054825,28.5517,7.0577
2021-03-30 12:00:00,59112.81,1839.65,20.2259,0.0546194,28.3331,6.68651
2021-03-30 13:00:00,58890.01,1832.76,19.8559,0.0541257,28.2221,6.5441
2021-03-30 14:00:00,58865.9,1836.94,19.8565,0.0551929,28.2949,6.92997
2021-03-30 15:00:00,58526.42,1830.61,19.4093,0.0541503,28.091,6.6923
2021-03-30 16:00:00,58698.26,1831.07,19.4771,0.054255,28.1685,6.57225
2021-03-30 17:00:00,58700.0,1834.91,19.6117,0.0541864,28.0818,6.42133
2021-03-30 18:00:00,58853.02,1842.12,19.562,0.0542,28.12,6.40111
2021-03-30 19:00:00,59060.0,1858.27,19.2805,0.0541682,28.209,6.4263
2021-03-30 20:00:00,58627.0,1839.79,19.1971,0.0540548,27.8525,6.35444
2021-03-30 21:00:00,58722.88,1844.81,19.254,0.0541253,27.6997,6.44586
2021-03-30 22:00:00,58682.41,1839.01,19.021,0.0540895,27.8537,6.28606
2021-03-30 23:00:00,58746.57,1840.46,19.0685,0.0540003,27.8301,6.34999
2021-03-31 00:00:00,58991.52,1858.03,19.048,0.0542498,27.9883,6.37481
2021-03-31 01:00:00,58885.76,1847.62,19.1532,0.0543357,27.8825,6.29034
2021-03-31 02:00:00,58646.12,1839.16,18.9597,0.05393,27.554,6.14151
2021-03-31 03:00:00,58608.63,1823.17,18.7394,0.0537038,27.4288,6.03447
2021-03-31 04:00:00,58716.86,1824.73,18.8201,0.0538404,27.4623,6.12495
2021-03-31 05:00:00,58710.95,1832.24,18.7857,0.0540032,27.5868,6.16483
2021-03-31 06:00:00,59687.56,1852.61,19.0029,0.054102,27.725,6.03511
2021-03-31 07:00:00,58173.83,1813.89,18.5801,0.0533015,27.2383,6.03352
2021-03-31 08:00:00,57975.33,1807.79,18.5981,0.052943,26.9542,6.00918
2021-03-31 09:00:00,57959.05,1807.81,18.8155,0.053183,26.891,6.05091
2021-03-31 10:00:00,57718.44,1800.7,18.7158,0.0528749,26.987,6.06584
2021-03-31 11:00:00,58015.02,1808.83,19.4406,0.0532219,27.168,6.15769
2021-03-31 12:00:00,58159.98,1815.29,19.4497,0.0532488,27.3181,6.09915
2021-03-31 13:00:00,58598.55,1829.05,19.5472,0.0533603,27.4072,6.12
2021-03-31 14:00:00,58588.16,1834.25,19.5127,0.053406,27.46,6.12467
2021-03-31 15:00:00,59304.75,1849.09,19.4123,0.05356,27.5649,6.13029
2021-03-31 16:00:00,59000.0,1846.31,19.1057,0.0532754,27.3,5.89361
2021-03-31 17:00:00,59251.99,1853.07,19.2724,0.053378,27.3914,5.9055
2021-03-31 18:00:00,59299.45,1891.73,19.5732,0.0532802,28.2682,5.85137
2021-03-31 19:00:00,58553.12,1900.63,19.5141,0.0532,27.958,5.77977
2021-03-31 20:00:00,58934.6,1939.07,19.6533,0.05326,28.446,5.79633
2021-03-31 21:00:00,58940.5,1929.99,19.6381,0.0535,28.5728,5.67881
2021-03-31 22:00:00,58621.94,1903.97,19.5086,0.053142,28.5667,5.73775
2021-03-31 23:00:00,58740.55,1919.37,19.3861,0.0537699,29.4167,5.68904
2021-04-01 00:00:00,59221.95,1932.38,19.4433,0.0539064,29.7346,5.6936
2021-04-01 01:00:00,59143.72,1939.81,19.4898,0.0541841,29.833,5.65063
2021-04-01 02:00:00,59086.99,1925.4,19.5797,0.0541786,29.6591,5.61858
2021-04-01 03:00:00,59119.02,1922.8,19.746,0.0540727,29.6884,5.56205
2021-04-01 04:00:00,58869.99,1915.92,20.1603,0.0539357,29.5789,5.55437
2021-04-01 05:00:00,58764.79,1909.12,20.0427,0.0540299,29.4204,5.54458
2021-04-01 06:00:00,58731.61,1915.25,20.0267,0.0540757,29.7216,5.54758
2021-04-01 07:00:00,58817.77,1926.31,19.9834,0.0540169,30.384,5.60727
2021-04-01 08:00:00,58839.7,1943.27,19.7061,0.0539584,30.2322,5.71568
2021-04-01 09:00:00,58820.19,1937.52,19.5205,0.0540106,30.0406,5.72746
2021-04-01 10:00:00,58630.99,1929.24,19.3593,0.0629546,29.9594,5.59059
2021-04-01 11:00:00,58584.32,1920.07,19.2831,0.0668588,29.7947,5.60545
2021-04-01 12:00:00,58730.06,1922.0,19.1429,0.0626137,30.3107,5.60937
2021-04-01 13:00:00,58930.34,1934.0,19.2863,0.0612743,30.397,5.72585
2021-04-01 14:00:00,58999.86,1932.05,19.254,0.0605156,30.641,5.71227
2021-04-01 15:00:00,58974.65,1944.39,19.4277,0.059361,30.8305,5.69713
2021-04-01 16:00:00,58754.87,1946.17,19.1575,0.0607469,30.5945,5.53589
2021-04-01 17:00:00,58501.63,1940.3,18.8779,0.0590721,30.0674,5.41807
2021-04-01 18:00:00,58716.56,1967.29,19.0981,0.0589297,30.269,5.4659
2021-04-01 19:00:00,58918.99,1974.12,19.1458,0.0584414,30.439,5.42174
2021-04-01 20:00:00,58854.75,1969.75,19.1335,0.0597994,30.2061,5.48837
2021-04-01 21:00:00,58760.67,1963.45,19.0599,0.0593449,30.1003,5.45731
2021-04-01 22:00:00,59007.28,1971.62,19.16,0.0602997,30.055,5.49932
2021-04-01 23:00:00,58720.44,1968.05,19.0443,0.062151,30.0684,5.55219
2021-04-02 00:00:00,58648.62,1958.16,18.9196,0.0590508,29.6123,5.34593
2021-04-02 01:00:00,58891.26,1995.54,18.8546,0.059537,30.1221,5.37389
2021-04-02 02:00:00,59718.72,1997.06,18.6688,0.0599232,30.05,5.40693
2021-04-02 03:00:00,59869.79,1996.63,18.724,0.0602326,30.2195,5.445
2021-04-02 04:00:00,59562.12,1995.37,18.8124,0.0590865,30.3334,5.44018
2021-04-02 05:00:00,59554.69,1990.63,19.0001,0.0588772,30.3112,5.52574
2021-04-02 06:00:00,59527.58,1995.81,18.9857,0.05872,30.2416,5.57141
2021-04-02 07:00:00,59417.63,1994.71,19.018,0.058353,30.2895,5.63038
2021-04-02 08:00:00,59483.5,1991.31,19.0683,0.0586489,30.3712,5.58
2021-04-02 09:00:00,59621.01,1995.58,19.1466,0.0588834,30.4277,5.61049
2021-04-02 10:00:00,59597.49,2000.22,19.1029,0.0595,30.6465,5.71552
2021-04-02 11:00:00,59542.78,2005.61,19.1032,0.059233,30.8049,5.66781
2021-04-02 12:00:00,59491.3,2005.0,19.2584,0.0590208,30.4753,5.85855
2021-04-02 13:00:00,59204.99,2007.36,19.2064,0.0588912,30.1818,5.74042
2021-04-02 14:00:00,59363.17,2070.02,19.3952,0.058787,30.8399,5.74693
2021-04-02 15:00:00,59480.06,2073.89,19.4936,0.0587969,31.0406,5.90055
2021-04-02 16:00:00,59270.47,2058.72,19.62,0.0587569,31.5102,5.78579
2021-04-02 17:00:00,59180.02,2054.18,19.6792,0.0582984,31.0976,5.71142
2021-04-02 18:00:00,59087.7,2054.83,19.3454,0.05814,31.1169,5.67402
2021-04-02 19:00:00,58850.0,2062.63,19.2665,0.057825,31.225,5.63499
2021-04-02 20:00:00,58670.64,2091.01,19.4,0.0576817,31.3378,5.58927
2021-04-02 21:00:00,58739.13,2091.23,19.3401,0.0578519,31.5881,5.62096
2021-04-02 22:00:00,58816.21,2110.06,19.5583,0.0575033,32.0279,5.61512
2021-04-02 23:00:00,58950.01,2133.69,19.7501,0.0575849,32.4864,5.66715
2021-04-03 00:00:00,59387.13,2121.25,20.2585,0.0579299,32.4593,5.77292
2021-04-03 01:00:00,59254.98,2103.67,20.1789,0.0592095,32.6877,5.67942
2021-04-03 02:00:00,59408.2,2109.0,20.2835,0.0590884,32.5184,5.65033
2021-04-03 03:00:00,59221.53,2093.1,21.041,0.0584589,31.963,5.61707
2021-04-03 04:00:00,59394.92,2099.78,21.1447,0.0589174,32.2178,5.6574
2021-04-03 05:00:00,59466.37,2105.65,21.087,0.0594355,32.32,5.6781
2021-04-03 06:00:00,59410.96,2126.03,21.5265,0.0589241,33.0239,5.68076
2021-04-03 07:00:00,59298.85,2111.35,21.15,0.0585201,32.8196,5.625
2021-04-03 08:00:00,59028.65,2095.35,21.53,0.058743,32.5606,5.52341
2021-04-03 09:00:00,59423.9,2107.0,22.205,0.058442,32.6424,5.54632
2021-04-03 10:00:00,59338.14,2097.2,22.3658,0.0582707,32.4105,5.56
2021-04-03 11:00:00,59255.02,2096.44,22.5116,0.0583635,32.0705,5.54
2021-04-03 12:00:00,59254.76,2104.24,22.5529,0.0586968,32.1055,5.53157
2021-04-03 13:00:00,59414.8,2116.53,21.989,0.0585348,32.188,5.55207
2021-04-03 14:00:00,59144.38,2091.48,21.7274,0.058618,31.6998,5.49568
2021-04-03 15:00:00,58829.99,2070.98,21.031,0.0580272,31.058,5.43023
2021-04-03 16:00:00,58809.74,2070.6,21.261,0.0579222,30.9677,5.34111
2021-04-03 17:00:00,58210.13,2032.11,20.8784,0.0571639,30.2078,5.24774
2021-04-03 18:00:00,58455.36,2067.87,21.9281,0.0574399,30.8959,5.30424
2021-04-03 19:00:00,58597.04,2095.29,22.1705,0.0574105,30.93,5.32852
2021-04-03 20:00:00,58054.15,2060.66,21.7746,0.0568041,30.2333,5.17
2021-04-03 21:00:00,57631.28,2033.43,23.3288,0.056726,29.7469,5.09955
2021-04-03 22:00:00,57556.75,2033.65,23.5758,0.0564472,29.7783,5.13184
2021-04-03 23:00:00,57051.94,2008.52,22.5,0.0555113,29.293,5.07619
2021-04-04 00:00:00,56600.0,2001.76,23.3292,0.0552201,29.4039,5.13761
2021-04-04 01:00:00,56933.46,2010.64,23.2202,0.0561271,29.8919,5.17817
2021-04-04 02:00:00,57363.48,2013.56,23.0266,0.0565432,30.0674,5.3433
2021-04-04 03:00:00,57492.42,2015.27,22.7723,0.0567813,30.0545,5.43948
2021-04-04 04:00:00,57547.52,2012.87,23.1306,0.0566154,29.9054,5.40316
2021-04-04 05:00:00,57477.08,2014.17,23.1535,0.0568323,29.7147,5.54728
2021-04-04 06:00:00,57439.98,2018.76,24.2501,0.0566006,30.1041,5.49616
2021-04-04 07:00:00,57614.52,2034.58,23.7662,0.0566771,30.386,5.55954
2021-04-04 08:00:00,57429.84,2036.82,23.8895,0.0571711,30.4824,5.68429
2021-04-04 09:00:00,57686.35,2058.16,23.7753,0.0571884,30.753,5.65737
2021-04-04 10:00:00,57708.05,2055.06,24.2413,0.0569156,30.718,5.8055
2021-04-04 11:00:00,57275.55,2043.13,23.6828,0.0565483,30.375,6.03104
2021-04-04 12:00:00,57755.08,2066.64,24.114,0.0564588,30.8549,6.28005
2021-04-04 13:00:00,58128.14,2081.52,24.7297,0.0570376,30.9283,6.25893
2021-04-04 14:00:00,58130.99,2084.89,24.7399,0.0571049,31.2574,6.37857
2021-04-04 15:00:00,57918.11,2077.34,24.7428,0.056622,31.1099,6.33001
2021-04-04 16:00:00,58030.89,2072.85,25.2254,0.0571631,31.1547,6.05906
2021-04-04 17:00:00,58179.03,2079.2,24.7027,0.0574843,31.399,6.13497
2021-04-04 18:00:00,58102.92,2072.74,24.4202,0.0571287,31.0273,6.14299
2021-04-04 19:00:00,57953.86,2061.44,24.1242,0.0570528,30.7703,6.15672
2021-04-04 20:00:00,58025.11,2062.56,23.7414,0.057078,30.5648,6.0271
2021-04-04 21:00:00,58116.69,2076.8,23.8655,0.057334,30.8539,5.98843
2021-04-04 22:00:00,58129.22,2070.73,23.6598,0.0573864,30.6698,5.82014
2021-04-04 23:00:00,58202.01,2075.69,23.7755,0.0573943,30.7471,5.88344
2021-04-05 00:00:00,57908.13,2056.19,23.5754,0.0570884,30.276,5.68641
2021-04-05 01:00:00,57787.88,2057.05,23.6388,0.0572379,30.3612,5.75189
2021-04-05 02:00:00,57595.45,2043.85,23.709,0.0574978,30.1845,5.74886
2021-04-05 03:00:00,57467.12,2028.66,24.3263,0.058053,30.1464,5.749
2021-04-05 04:00:00,57284.99,2022.72,24.0225,0.057642,29.8892,5.86336
2021-04-05 05:00:00,56897.45,2011.06,23.3348,0.056827,29.7946,5.87303
2021-04-05 06:00:00,57143.59,2014.02,22.94,0.05649,29.7416,9.0135
2021-04-05 07:00:00,57250.0,2028.16,23.181,0.0567245,30.1077,8.45529
2021-04-05 08:00:00,57149.25,2028.87,23.3854,0.0569689,30.0953,8.66816
2021-04-05 09:00:00,57539.15,2044.39,23.6866,0.0576968,30.4,8.07164
2021-04-05 10:00:00,57668.98,2049.09,23.9999,0.058,30.6884,8.31399
2021-04-05 11:00:00,57756.36,2057.03,23.8241,0.0583069,31.1118,8.30211
2021-04-05 12:00:00,57959.23,2060.41,23.4497,0.0574809,31.0062,9.5456
2021-04-05 13:00:00,58113.06,2080.52,23.6369,0.0574564,31.2454,10.46914
2021-04-05 14:00:00,59170.68,2118.21,24.5739,0.0579661,31.4555,10.1369
2021-04-05 15:00:00,59018.29,2113.18,24.1195,0.0578171,31.5762,9.8241
2021-04-05 16:00:00,58983.51,2110.27,23.8086,0.0576986,32.0512,9.84999
2021-04-05 17:00:00,58954.6,2107.51,23.97,0.0577176,31.7707,9.92459
2021-04-05 18:00:00,58876.29,2098.67,23.8696,0.057977,31.2457,9.7496
2021-04-05 19:00:00,59005.2,2104.35,23.5505,0.0581175,31.3378,9.52885
2021-04-05 20:00:00,58770.61,2104.07,23.608,0.0583551,31.6984,9.10379
2021-04-05 21:00:00,58664.04,2108.94,23.0888,0.0583,31.8433,8.83
2021-04-05 22:00:00,58877.18,2113.3,23.1889,0.0600134,32.4158,8.81875
2021-04-05 23:00:00,59129.99,2107.38,22.9717,0.0599992,32.3791,9.30923
2021-04-06 00:00:00,59356.23,2141.65,22.5718,0.060152,32.2213,8.72947
2021-04-06 01:00:00,58800.01,2122.13,22.723,0.059247,31.8893,8.4296
2021-04-06 02:00:00,58745.27,2128.22,22.6874,0.0592265,31.9172,8.48234
2021-04-06 03:00:00,58608.7,2114.18,22.7268,0.0595747,31.7199,8.44778
2021-04-06 04:00:00,58794.93,2123.56,23.0889,0.058831,31.8316,8.78868
2021-04-06 05:00:00,58867.32,2131.31,22.9574,0.059068,31.9625,8.57048
2021-04-06 06:00:00,58843.53,2131.65,23.0445,0.0593335,31.7717,8.47031
2021-04-06 07:00:00,58576.59,2099.45,23.0306,0.058266,31.479,8.55812
2021-04-06 08:00:00,58487.37,2086.8,22.9165,0.0583675,31.7078,8.11408
2021-04-06 09:00:00,58685.53,2115.51,23.0807,0.0595675,32.4132,8.20489
2021-04-06 10:00:00,58365.0,2099.32,22.3368,0.0586559,31.9012,7.85329
2021-04-06 11:00:00,58541.34,2113.6,22.8103,0.0590901,32.2,7.98644
2021-04-06 12:00:00,58471.92,2109.68,23.0332,0.0592591,33.6431,7.89601
2021-04-06 13:00:00,58414.29,2103.57,22.9155,0.0651608,33.4661,7.73444
2021-04-06 14:00:00,57949.27,2080.48,22.3799,0.060421,32.7534,7.8245
2021-04-06 15:00:00,57818.53,2084.67,22.7679,0.0610424,32.8152,7.79331
2021-04-06 16:00:00,58077.51,2105.04,23.3752,0.0614979,33.4559,7.92651
2021-04-06 17:00:00,58247.17,2125.95,24.12,0.061058,33.8716,8.035
2021-04-06 18:00:00,58238.78,2123.68,24.119,0.062601,33.58,7.94095
2021-04-06 19:00:00,58225.0,2113.6,24.2231,0.0620909,33.9099,8.00534
2021-04-06 20:00:00,58211.84,2121.07,24.2805,0.061742,34.4231,7.86903
2021-04-06 21:00:00,57860.63,2112.8,24.96,0.0626969,33.9203,7.73549
2021-04-06 22:00:00,57887.24,2112.24,24.9,0.0625581,34.2955,7.7242
2021-04-06 23:00:00,57991.15,2112.21,25.0548,0.0644047,34.725,7.72533
2021-04-07 00:00:00,57639.29,2092.02,24.7636,0.0632111,34.1563,7.29236
2021-04-07 01:00:00,57510.84,2097.65,24.396,0.0647261,34.4689,7.33713
2021-04-07 02:00:00,57784.7,2110.2,24.399,0.0659595,34.998,7.68259
2021-04-07 03:00:00,57922.75,2104.99,25.1743,0.0653043,34.6863,7.55881
2021-04-07 04:00:00,57645.61,2090.5,25.2752,0.065,34.5598,7.37862
2021-04-07 05:00:00,58285.99,2101.45,25.8241,0.0642021,34.3806,7.71236
2021-04-07 06:00:00,58059.53,2089.7,25.6489,0.0618654,33.7034,7.29344
2021-04-07 07:00:00,57850.57,2074.89,25.3286,0.0611055,33.4431,7.12816
2021-04-07 08:00:00,57749.03,2063.06,25.0725,0.0607343,33.1294,7.15691
2021-04-07 09:00:00,57466.61,2053.31,25.2183,0.0601254,32.6038,7.01504
2021-04-07 10:00:00,56787.52,2006.43,24.33,0.059437,31.653,6.83405
2021-04-07 11:00:00,56320.47,1977.89,23.9988,0.0585703,31.6021,6.80189
2021-04-07 12:00:00,56463.22,1981.92,25.0272,0.0592387,31.9723,6.85955
2021-04-07 13:00:00,56756.66,2002.67,26.3401,0.05997,32.1598,7.05627
2021-04-07 14:00:00,56660.0,1995.19,27.0866,0.059098,31.7,7.01706
2021-04-07 15:00:00,56451.45,1977.04,26.5957,0.0587013,31.227,6.94598
2021-04-07 16:00:00,56587.44,1997.0,26.8723,0.0600008,31.7895,7.15934
2021-04-07 17:00:00,56050.54,1966.48,25.8282,0.0587749,30.6995,6.97244
2021-04-07 18:00:00,55859.13,1962.16,25.9278,0.059021,30.6339,6.86603
2021-04-07 19:00:00,56153.83,1983.46,26.85,0.0594,31.0663,7.06394
2021-04-07 20:00:00,56249.99,1988.38,26.4023,0.0598855,31.1306,7.3
2021-04-07 21:00:00,56205.73,1997.2,26.8249,0.0596607,31.6107,7.55463
2021-04-07 22:00:00,56452.88,2007.28,26.9984,0.0601948,31.8611,7.54946
2021-04-07 23:00:00,55953.45,1963.47,26.5385,0.0587769,31.109,7.33384
2021-04-08 00:00:00,56429.2,1985.8,27.1381,0.0599739,31.6058,7.64762
2021-04-08 01:00:00,56504.14,1990.76,26.68,0.0601948,31.9385,7.80728
2021-04-08 02:00:00,56497.45,1994.52,26.3076,0.0606735,31.7514,7.61225
2021-04-08 03:00:00,56540.62,1997.12,26.0014,0.0609898,31.6489,7.8005
2021-04-08 04:00:00,56920.01,2018.65,26.4998,0.0612292,32.2561,7.66106
2021-04-08 05:00:00,56871.9,2011.44,26.7568,0.06123,32.1114,7.57532
2021-04-08 06:00:00,57125.99,2018.62,27.199,0.060994,32.2891,7.66089
2021-04-08 07:00:00,57025.71,2027.76,27.0517,0.0610086,32.4416,7.62935
2021-04-08 08:00:00,56893.04,2015.01,27.7838,0.0608584,32.167,7.52322
2021-04-08 09:00:00,56676.26,2000.82,27.3249,0.0607323,31.6326,7.4294
2021-04-08 10:00:00,56738.09,1998.29,27.2408,0.0607955,31.6934,7.51159
2021-04-08 11:00:00,56421.18,1996.92,26.5004,0.0605631,31.4533,7.47005
2021-04-08 12:00:00,57472.09,2029.54,26.9661,0.0612861,32.0238,7.5841
2021-04-08 13:00:00,57437.92,2028.9,26.3822,0.061065,31.9604,7.49461
2021-04-08 14:00:00,57688.36,2043.18,25.9692,0.0613,32.2783,7.61585
2021-04-08 15:00:00,57768.13,2059.5,26.1648,0.0615182,32.5434,7.85487
2021-04-08 16:00:00,57722.47,2067.18,26.5278,0.0611,32.5207,7.74
2021-04-08 17:00:00,57749.09,2063.79,26.3792,0.0609209,32.3121,7.64214
2021-04-08 18:00:00,57899.98,2066.28,26.3689,0.0610051,32.2865,7.64652
2021-04-08 19:00:00,57734.94,2057.81,26.2801,0.0606946,32.1866,7.62893
2021-04-08 20:00:00,57674.17,2055.46,26.2791,0.060791,32.0821,7.60836
2021-04-08 21:00:00,57669.7,2051.87,26.3792,0.0612464,32.31,7.68218
2021-04-08 22:00:00,57916.29,2071.99,26.9349,0.0614868,32.775,7.7481
2021-04-08 23:00:00,58077.52,2080.46,26.9384,0.0617838,32.7884,7.75109
2021-04-09 00:00:00,58301.72,2092.18,27.1254,0.061918,33.0794,7.75911
2021-04-09 01:00:00,57978.35,2079.83,27.1444,0.0611598,32.7903,8.48002
2021-04-09 02:00:00,57903.35,2074.6,27.5303,0.0614994,32.8,8.33506
2021-04-09 03:00:00,57985.71,2072.8,27.6372,0.0613039,32.7364,8.32363
2021-04-09 04:00:00,58192.77,2075.34,28.2952,0.0613067,32.7745,8.53433
2021-04-09 05:00:00,57947.67,2070.96,27.6805,0.0609931,32.4274,8.44913
2021-04-09 06:00:00,57830.0,2072.75,27.525,0.0608997,32.4147,8.56665
2021-04-09 07:00:00,58051.42,2077.89,28.1507,0.0631632,32.5365,8.73133
2021-04-09 08:00:00,57740.13,2068.39,28.0497,0.0616181,32.1038,8.332
2021-04-09 09:00:00,57911.45,2079.79,28.5258,0.0629211,32.3954,8.49309
2021-04-09 10:00:00,58633.03,2089.07,28.5392,0.062741,32.5558,8.31475
2021-04-09 11:00:00,58527.19,2083.81,28.7004,0.0622074,32.6352,8.2319
2021-04-09 12:00:00,58504.18,2078.84,28.4777,0.0615808,32.2394,8.12507
2021-04-09 13:00:00,58390.15,2073.89,28.3505,0.0612278,32.0105,7.99863
2021-04-09 14:00:00,58358.48,2067.47,28.4522,0.0614476,31.8387,7.918
2021-04-09 15:00:00,58240.0,2062.24,28.1554,0.0614682,31.8643,8.08925
