coef_liquidity_in,coef_liquidity_out,dynamical_variables,func_monitor,mobile_window,timeframe,timeframe_grid_search,weighting_factor,window_grid_search,fattore_rendimento_totale,volatility,max_drawdown,sharpe_ratio,sortino_ratio,calmar_ratio
1,1,"{'func_monitor': [<function ma_returns_prices at 0x000001446C0D6560>, <function mstd_returns_prices at 0x000001446C0D6680>]}",ma_returns_prices,48,336,168,0,720,479.6698587385124,0.326173488160176,68.19470819029428,0.7028818953157115,1.2647795040158174,701.9164264224222
1,1,"{'func_monitor': [<function ma_returns_prices at 0x000001446C0D6560>, <function mstd_returns_prices at 0x000001446C0D6680>]}",ma_returns_prices,48,336,168,0,360,479.6698587385124,0.326173488160176,68.19470819029428,0.7028818953157115,1.2647795040158174,701.9164264224222
1,1,"{'func_monitor': [<function ma_returns_prices at 0x000001446C0D6560>, <function mstd_returns_prices at 0x000001446C0D6680>]}",ma_returns_prices,168,720,24,1,720,474.3967418198532,0.3720267375590566,72.27187697404551,0.6586400164635868,1.2378988697415898,655.0220661763923
1,1,"{'func_monitor': [<function ma_returns_prices at 0x000001446C0D6560>, <function mstd_returns_prices at 0x000001446C0D6680>]}",ma_returns_prices,168,720,24,1,360,474.3967418198532,0.3720267375590566,72.27187697404551,0.6586400164635868,1.2378988697415898,655.0220661763923
1,1,"{'func_monitor': [<function ma_returns_prices at 0x000001446C0D6560>, <function mstd_returns_prices at 0x000001446C0D6680>]}",ma_returns_prices,168,720,-1,1,720,474.3967418198532,0.3720267375590566,72.27187697404551,0.6586400164635868,1.2378988697415898,655.0220661763923
1,1,"{'func_monitor': [<function ma_returns_prices at 0x000001446C0D6560>, <function mstd_returns_prices at 0x000001446C0D6680>]}",ma_returns_prices,168,720,168,1,720,474.3967418198532,0.3720267375590566,72.27187697404551,0.6586400164635868,1.2378988697415898,655.0220661763923
1,1,{},ma_returns_prices,168,720,-1,1,360,474.3967418198532,0.3720267375590566,72.27187697404551,0.6586400164635868,1.2378988697415898,655.0220661763923
1,1,"{'func_monitor': [<function ma_returns_prices at 0x000001446C0D6560>, <function mstd_returns_prices at 0x000001446C0D6680>]}",ma_returns_prices,168,720,-1,1,360,474.3967418198532,0.3720267375590566,72.27187697404551,0.6586400164635868,1.2378988697415898,655.0220661763923
1,1,"{'func_monitor': [<function ma_returns_prices at 0x000001446C0D6560>, <function mstd_returns_prices at 0x000001446C0D6680>]}",ma_returns_prices,168,720,168,1,360,474.3967418198532,0.3720267375590566,72.27187697404551,0.6586400164635868,1.2378988697415898,655.0220661763923
1,1,"{'coef_liquidity_in': [0, 1, inf], 'coef_liquidity_out': [0, 1, inf]}",ma_returns_prices,168,720,24,1,720,468.6442544913416,0.3565359036393743,72.07558548063992,0.6706513644198087,1.2287156973694195,648.824773843779
1,1,"{'coef_liquidity_in': [0, 1, inf], 'coef_liquidity_out': [0, 1, inf]}",ma_returns_prices,168,720,-1,1,360,465.4863349539984,0.3793921505383194,75.88730923065931,0.651742183133509,1.2186652737565948,612.0737968745119
1,1,"{'coef_liquidity_in': [0, 1, inf], 'coef_liquidity_out': [0, 1, inf]}",ma_returns_prices,168,720,168,1,360,465.4863349539984,0.3793921505383194,75.88730923065931,0.651742183133509,1.2186652737565948,612.0737968745119
1,1,"{'coef_liquidity_in': [0, 1, inf], 'coef_liquidity_out': [0, 1, inf]}",ma_returns_prices,168,720,-1,1,720,465.4863349539984,0.3793921505383194,75.88730923065931,0.651742183133509,1.2186652737565948,612.0737968745119
1,1,"{'weighting_factor': [-1, 0, 1]}",ma_returns_prices,168,720,168,0,720,447.1084019500151,0.3324378879044485,73.44760902874367,0.6946080600289214,1.214616500482248,607.3831508598611
1,1,"{'coef_liquidity_in': [0, 1, inf], 'coef_liquidity_out': [0, 1, inf], 'weighting_factor': [-1, 0, 1]}",ma_returns_prices,48,336,-1,0,720,446.3077575293706,0.35892747493506133,78.40216100857626,0.6638030684360698,1.1691072892188754,567.9789329794867
5,1,"{'weighting_factor': [-1, 0, 1]}",ma_returns_prices,168,720,168,0,720,429.71071132689326,0.3298104227623117,74.28902469033952,0.694040894878445,1.210632855768326,577.0848562272786
1,5,"{'weighting_factor': [-1, 0, 1]}",ma_returns_prices,336,720,24,0,360,415.35219693804856,0.3210075074309429,61.551205292198816,0.7009613745630955,1.2481640159937184,673.1829132687427
1,1,"{'weighting_factor': [-1, 0, 1]}",ma_returns_prices,336,720,24,0,360,415.14926323132727,0.3210394678408933,61.551205292198816,0.7008799707815889,1.2479990430166303,672.8532142713666
5,1,{},mstd_returns_prices,336,336,-1,1,360,369.6537976594567,0.4133862889579658,70.24804502006909,0.6065886677864385,1.1740818559663169,524.7886934848314
5,5,{},mstd_returns_prices,336,336,-1,1,360,368.8634396775764,0.4132832878059641,70.24804502006909,0.60649682747821,1.173862661123255,523.6635974317604
1,1,"{'weighting_factor': [0, 0.5, 1]}",ma_returns_prices,48,336,-1,0,720,365.7177397463702,0.335150468509207,68.19470819029428,0.6692265619516385,1.2118332675797627,534.8182423900719
5,5,"{'weighting_factor': [-1, 0, 1]}",mstd_returns_prices,168,336,24,0,720,356.30245246223456,0.3098557735715067,65.29577756247151,0.6982678455414837,1.2889956641707188,544.1430759015009
5,1,"{'weighting_factor': [-1, 0, 1]}",ma_returns_prices,336,336,24,0,720,356.26609712957253,0.2967624694079827,69.13754413945908,0.7176842097839103,1.2398203165480268,513.8540883271125
1,1,"{'weighting_factor': [-1, 0, 1]}",ma_returns_prices,336,336,24,0,720,347.12593778660084,0.2961352125800356,69.13754413945908,0.7160489895354649,1.2348816371793705,500.6338337509089
1,1,"{'coef_liquidity_in': [0, 1, inf], 'coef_liquidity_out': [0, 1, inf]}",ma_returns_prices,168,720,24,1,360,343.1555854318333,0.3339221289323409,69.58847657438018,0.6653019571012558,1.2537630679111742,491.6842590541807
1,1,{},mstd_returns_prices,336,336,-1,1,360,342.89102118536056,0.4201645876357697,70.24804502006909,0.5982936679732107,1.165481029778647,486.691154305698
1,5,{},mstd_returns_prices,336,336,-1,1,360,342.16352342717653,0.4200630559382343,70.24804502006909,0.5982001481324989,1.16525700428778,485.6555414883217
1,5,"{'weighting_factor': [-1, 0, 1]}",mstd_returns_prices,48,168,-1,0,360,341.22310165124264,0.3228607161744701,69.79182984222182,0.6771647179746192,1.281760400665748,487.4827073890797
1,5,"{'weighting_factor': [-1, 0, 1]}",mstd_returns_prices,48,168,168,0,360,341.22310165124264,0.3228607161744701,69.79182984222182,0.6771647179746192,1.281760400665748,487.4827073890797
1,1,"{'weighting_factor': [-1, 0, 1]}",mstd_returns_prices,48,168,168,0,360,339.02734835834093,0.3231101518745725,69.7918298422218,0.676310564920555,1.2800480684750075,484.3365607729707
1,1,"{'weighting_factor': [-1, 0, 1]}",mstd_returns_prices,48,168,-1,0,360,339.02734835834093,0.3231101518745725,69.7918298422218,0.676310564920555,1.2800480684750075,484.3365607729707
1,1,"{'coef_liquidity_in': [0, 1, inf], 'coef_liquidity_out': [0, 1, inf]}",mstd_returns_prices,336,336,168,1,720,335.5167093301603,0.4224657335358655,70.24804502006909,0.5958200102519686,1.1614415125261142,476.1936210959218
1,1,"{'coef_liquidity_in': [0, 1, inf], 'coef_liquidity_out': [0, 1, inf]}",mstd_returns_prices,336,336,-1,1,360,335.5167093301603,0.4224657335358655,70.24804502006909,0.5958200102519686,1.1614415125261142,476.1936210959218
1,1,"{'coef_liquidity_in': [0, 1, inf], 'coef_liquidity_out': [0, 1, inf]}",mstd_returns_prices,336,336,24,1,360,335.5167093301603,0.4224657335358655,70.24804502006909,0.5958200102519686,1.1614415125261142,476.1936210959218
1,1,"{'coef_liquidity_in': [0, 1, inf], 'coef_liquidity_out': [0, 1, inf]}",mstd_returns_prices,336,336,-1,1,720,335.5167093301603,0.4224657335358655,70.24804502006909,0.5958200102519686,1.1614415125261142,476.1936210959218
1,1,"{'coef_liquidity_in': [0, 1, inf], 'coef_liquidity_out': [0, 1, inf]}",mstd_returns_prices,336,336,168,1,360,335.5167093301603,0.4224657335358655,70.24804502006909,0.5958200102519686,1.1614415125261142,476.1936210959218
1,1,"{'weighting_factor': [-1, 0, 1]}",mstd_returns_prices,48,336,24,0,360,327.28125853262907,0.2901453206770384,66.01014197644048,0.7203881847552114,1.2634227983793302,494.2895875744084
1,1,"{'weighting_factor': [-1, 0, 1]}",ma_returns_prices,48,336,-1,0,720,322.8962894063247,0.3554441241828399,78.40216100857627,0.6405539799037556,1.140835850164044,410.57068487067977
5,1,"{'weighting_factor': [-1, 0, 1]}",mstd_returns_prices,168,336,24,0,720,313.08698490686334,0.3123387529191766,65.29577756247151,0.683211845500051,1.2615034987450673,477.9589072329756
1,5,{},ma_returns_prices,168,720,-1,1,360,309.2361199826672,0.3401614358712598,58.876652746159465,0.6508561500240804,1.2380169029995254,523.5286070211821
1,1,"{'weighting_factor': [0, 0.5, 1]}",mstd_returns_prices,168,336,-1,0,360,308.08990381097345,0.3232037644073749,71.87289109031443,0.669418695516937,1.2033340132105206,427.26805496816417
1,5,"{'weighting_factor': [0, 0.5, 1]}",mstd_returns_prices,168,336,-1,0,360,307.27736814367347,0.3230892407620233,71.82782474746662,0.669306894208843,1.2030644074775283,426.4049053698733
1,5,"{'weighting_factor': [-1, 0, 1]}",mstd_returns_prices,48,336,24,0,360,307.1998019148597,0.2866840367714425,64.95372218651363,0.7192384068858277,1.2626309853466904,471.4122479934431
1,1,{},mstd_ma_returns_prices,168,336,-1,1,360,306.9486760916373,0.3884358716080639,70.24804502006909,0.6068877813438762,1.206445822686639,435.52624988244327
1,1,"{'coef_liquidity_in': [0, 1, inf], 'coef_liquidity_out': [0, 1, inf]}",ma_returns_prices,48,336,24,1,720,302.7060668905001,0.3574802155857066,70.24804502006909,0.6326680576273653,1.1493595227720683,429.4867804567459
1,5,{},mstd_ma_returns_prices,168,336,-1,1,360,301.39566508651217,0.3873943142306281,70.24804502006909,0.6061116994280238,1.2040711856169768,427.6213878986845
1,1,"{'coef_liquidity_in': [0, 1, inf], 'coef_liquidity_out': [0, 1, inf]}",mstd_returns_prices,48,720,24,1,720,289.2410905201134,0.3579874611595115,75.88730923065931,0.6305940937773868,1.1508560922371591,379.8277912898522
1,1,"{'coef_liquidity_in': [0, 1, inf], 'coef_liquidity_out': [0, 1, inf]}",ma_returns_prices,48,336,168,0,360,283.52966048414527,0.3302842230625269,68.19470819029428,0.6521217882648441,1.165960635999807,414.2985108107786
1,1,"{'weighting_factor': [-1, 0, 1]}",mstd_returns_prices,48,336,168,0,360,275.5128199478992,0.3199415162003742,65.85639221977152,0.6658954615675311,1.1776372803657924,416.83549720096033
5,5,"{'weighting_factor': [-1, 0, 1]}",ma_returns_prices,168,720,168,0,720,271.6973378507906,0.2976077500688048,53.99446693754813,0.6904864080231216,1.216786813349378,501.34273603235766
1,1,"{'weighting_factor': [0, 0.5, 1]}",mstd_returns_prices,48,336,-1,0,360,260.66250493296195,0.33710954747893,70.62052550460562,0.6402117871434119,1.158841575856992,367.6870188625652
1,1,"{'coef_liquidity_in': [0, 1, inf], 'coef_liquidity_out': [0, 1, inf]}",mstd_returns_prices,168,336,-1,1,360,260.2337526150229,0.4152497279771094,70.24804502006909,0.5848074933104412,1.0928079830273296,369.0262875514368
1,1,"{'coef_liquidity_in': [0, 1, inf], 'coef_liquidity_out': [0, 1, inf]}",mstd_returns_prices,168,336,168,1,360,260.2337526150229,0.4152497279771094,70.24804502006909,0.5848074933104412,1.0928079830273296,369.0262875514368
1,5,"{'weighting_factor': [-1, 0, 1]}",mstd_returns_prices,48,336,168,0,360,258.5155975796606,0.3143128287166861,64.16634028661609,0.6663605106850821,1.1791961293838682,401.3250505317873
1,1,"{'weighting_factor': [0, 0.5, 1]}",mstd_returns_prices,168,336,-1,0,720,257.0724273185252,0.3194030746069893,70.38611441200115,0.6570340725965114,1.1916966235639035,363.8110008738651
1,5,"{'weighting_factor': [0, 0.5, 1]}",mstd_returns_prices,168,336,-1,0,720,256.3930783862882,0.3192863498307427,70.33863359260184,0.6569199932064733,1.191418623559196,363.0907587223165
1,1,"{'weighting_factor': [-1, 0, 1]}",ma_returns_prices,168,720,24,0,720,248.84503094183864,0.3076860850229027,71.43688354995048,0.6702654421192794,1.1644131429106817,346.9426697044239
5,5,"{'weighting_factor': [-1, 0, 1]}",ma_returns_prices,336,336,168,0,360,247.29724369783133,0.2755189834767648,63.96081011454331,0.7131955393933128,1.2089530598294536,385.0752410057869
1,5,"{'weighting_factor': [0, 0.5, 1]}",mstd_returns_prices,48,336,-1,0,360,244.78276789798807,0.3292089124889567,67.67475004302574,0.6421005070772432,1.1664780230982206,360.22706806157066
1,1,{},mstd_returns_prices,168,336,-1,1,360,241.5889859339765,0.4116218375351385,70.161742540525,0.5812176939357258,1.0884907062977889,342.9062295523999
1,5,{},mstd_returns_prices,168,336,-1,1,360,240.95204845839024,0.4115247396990615,70.161742540525,0.581074094980671,1.088176742401374,341.9984164729024
1,5,"{'weighting_factor': [-1, 0, 1]}",ma_returns_prices,336,336,168,0,360,239.2447275616318,0.2750166060779094,63.96081011454331,0.71051660059568,1.2026359543232474,372.4854753011643
1,1,"{'weighting_factor': [0, 0.5, 1]}",mstd_returns_prices,48,336,-1,0,720,238.4223497194885,0.3269953744227197,61.8502254273518,0.6411058799826646,1.1838082499567415,383.8665875169052
1,5,"{'weighting_factor': [-1, 0, 1]}",mstd_returns_prices,48,336,24,0,720,235.4975235860749,0.3098330681979373,66.13589633572462,0.6597070341656339,1.2057823043289813,354.56920761412044
5,5,"{'weighting_factor': [-1, 0, 1]}",ma_returns_prices,336,336,24,0,360,231.1899347060696,0.2747586819748596,63.96081011454331,0.7073254913144346,1.1979190368520298,359.8921500428735
5,5,"{'weighting_factor': [-1, 0, 1]}",ma_returns_prices,168,720,24,0,720,230.6671847241984,0.2802030161223804,52.40530646868108,0.6990862412316058,1.231428146655585,438.2517729601564
1,1,"{'weighting_factor': [-1, 0, 1]}",mstd_returns_prices,48,336,24,0,720,230.6555713766856,0.3138675445059977,69.4169646213646,0.6533115003683,1.1917258271253024,330.83493729428216
1,1,"{'weighting_factor': [-1, 0, 1]}",ma_returns_prices,48,336,24,0,360,228.12007857299204,0.3338567292737934,68.19470819029426,0.6298125322449584,1.1256903523707729,333.04648498417754
1,1,"{'coef_liquidity_in': [0, 1, inf], 'coef_liquidity_out': [0, 1, inf]}",mstd_returns_prices,48,336,-1,1,360,225.20566632454205,0.416536286356709,77.62877732483895,0.5744660473552988,1.065939305036563,288.8177220495817
1,1,"{'coef_liquidity_in': [0, 1, inf], 'coef_liquidity_out': [0, 1, inf]}",mstd_returns_prices,48,336,-1,1,720,225.20566632454205,0.416536286356709,77.62877732483895,0.5744660473552988,1.065939305036563,288.8177220495817
1,1,"{'coef_liquidity_in': [0, 1, inf], 'coef_liquidity_out': [0, 1, inf]}",mstd_returns_prices,48,336,168,1,720,225.20566632454205,0.416536286356709,77.62877732483895,0.5744660473552988,1.065939305036563,288.8177220495817
1,1,"{'coef_liquidity_in': [0, 1, inf], 'coef_liquidity_out': [0, 1, inf]}",mstd_returns_prices,48,336,168,1,360,225.20566632454205,0.416536286356709,77.62877732483895,0.5744660473552988,1.065939305036563,288.8177220495817
1,5,"{'weighting_factor': [0, 0.5, 1]}",mstd_returns_prices,48,336,-1,0,720,224.09068355862945,0.3204839697380929,59.11645357148691,0.6420343469735739,1.1893296515545897,377.37494399736914
1,5,"{'weighting_factor': [-1, 0, 1]}",ma_returns_prices,336,336,24,0,360,223.58688217089707,0.2742622192563738,63.96081011454331,0.7045848623498535,1.1915214567199208,348.005101518071
1,1,"{'weighting_factor': [-1, 0, 1]}",mstd_returns_prices,168,336,24,0,360,222.72906335207543,0.3111884148952891,63.81262074789028,0.6557733007377747,1.1668087797183753,347.4689814544344
1,1,"{'coef_liquidity_in': [0, 1, inf], 'coef_liquidity_out': [0, 1, inf]}",ma_returns_prices,48,720,168,0,360,219.91852991841705,0.2910196066034463,66.19034006013104,0.6792742499921965,1.1756938888401436,330.7409052733965
1,1,"{'coef_liquidity_in': [0, 1, inf], 'coef_liquidity_out': [0, 1, inf]}",ma_returns_prices,48,720,-1,0,720,219.91852991841705,0.2910196066034463,66.19034006013104,0.6792742499921965,1.1756938888401436,330.7409052733965
1,1,"{'coef_liquidity_in': [0, 1, inf], 'coef_liquidity_out': [0, 1, inf]}",ma_returns_prices,48,720,-1,0,360,219.91852991841705,0.2910196066034463,66.19034006013104,0.6792742499921965,1.1756938888401436,330.7409052733965
1,1,"{'weighting_factor': [-1, 0, 1]}",mstd_returns_prices,168,336,168,0,360,219.8914940371854,0.3257415125759607,68.49310577543933,0.6395786720557086,1.13281646855043,319.58179083722735
1,1,"{'coef_liquidity_in': [0, 1, inf], 'coef_liquidity_out': [0, 1, inf]}",ma_returns_prices,48,336,-1,1,720,219.3789461309432,0.367331093215911,70.24804502006909,0.6000027069997885,1.1030569607514165,310.8683609181648
1,1,"{'coef_liquidity_in': [0, 1, inf], 'coef_liquidity_out': [0, 1, inf]}",ma_returns_prices,48,336,-1,1,360,219.3789461309432,0.367331093215911,70.24804502006909,0.6000027069997885,1.1030569607514165,310.8683609181648
1,5,"{'weighting_factor': [-1, 0, 1]}",mstd_returns_prices,168,336,168,0,360,219.3596991808668,0.3256305054857518,68.49310577543933,0.6394731353838536,1.1325389399433718,318.80536983791944
1,1,"{'coef_liquidity_in': [0, 1, inf], 'coef_liquidity_out': [0, 1, inf]}",ma_returns_prices,48,336,168,1,360,214.13931485325529,0.3557716331164346,70.24804502006909,0.6059278620392615,1.1017619926154043,303.40960348770386
1,1,"{'coef_liquidity_in': [0, 1, inf], 'coef_liquidity_out': [0, 1, inf]}",ma_returns_prices,336,336,24,0,720,212.12520809167376,0.2484610831903068,54.02527612045456,0.7439112641301733,1.2894976177667723,390.78968818400807
1,1,{},mstd_returns_prices,48,336,-1,1,360,211.47065483247053,0.4080816227106864,73.8843487149677,0.573414194279086,1.0677183721443035,284.8650065853972
5,1,"{'weighting_factor': [0, 0.5, 1]}",mstd_returns_prices,48,336,-1,0,360,209.55638861003115,0.3139543501593341,57.37058395138788,0.6433443386244803,1.1773072064058523,363.52495346177466
5,5,"{'weighting_factor': [-1, 0, 1]}",mstd_returns_prices,48,168,168,0,360,209.42400445209,0.2958401008561818,72.65609569344622,0.6632047818272674,1.241044575862,286.8637551506781
5,5,"{'weighting_factor': [-1, 0, 1]}",mstd_returns_prices,48,168,-1,0,360,209.42400445209,0.2958401008561818,72.65609569344622,0.6632047818272674,1.241044575862,286.8637551506781
5,1,"{'weighting_factor': [-1, 0, 1]}",ma_returns_prices,168,720,24,0,720,208.87997090281587,0.3034688768755292,72.1821015444585,0.6586642373424298,1.1414033601320923,287.99379133451544
1,1,"{'weighting_factor': [-1, 0, 1]}",mstd_returns_prices,48,168,24,0,360,208.2429185482252,0.2933769904056815,68.48371403577349,0.6713824402092048,1.152663175351748,302.6163540721065
5,1,"{'weighting_factor': [-1, 0, 1]}",mstd_returns_prices,48,168,168,0,360,208.08036182305136,0.2961027188700141,72.83153133926324,0.6622475298451994,1.239068190426352,284.3278975673755
5,1,"{'weighting_factor': [-1, 0, 1]}",mstd_returns_prices,48,168,-1,0,360,208.08036182305136,0.2961027188700141,72.83153133926324,0.6622475298451994,1.239068190426352,284.3278975673755
1,1,"{'coef_liquidity_in': [0, 1, inf], 'coef_liquidity_out': [0, 1, inf], 'weighting_factor': [-1, 0, 1]}",ma_returns_prices,48,336,168,0,360,204.2491495389671,0.2810402128820644,78.31927294302268,0.6857773145192171,1.1752791942093987,259.51358063146347
