Data inizio,Data fine,Lunghezza periodo (giorni),Soldi in banca iniziali ($),Deposito iniziale ($),Investimento base,Strategia Giacomo,Percentuale ritiro eccesso,Tempo controllo,Strategia VA,Vendita VA,Prima VA,Tempo acquisto VA,Quantità VA,Liquidità cumulativa finale,Ricarica cumulativa finale,Deposito finale ($),Deposito + liquidità cumulativa finali ($),Bitcoin finali,Bitcoin finali ($),Deposito + bitcoin + liquidità cumulativa finali ($),Max delta neg su deposito + liquidità ($),Max delta pos su deposito + liquidità ($),Tasse pagate,Guadagno finale su deposito + bitcoin + liquidità cumulativa ($),Guadagno / max_delta_neg,Guadagno - max_delta_neg
2020-02-01,2021-11-01,639,99000,1000,998,True,0.9316090445717352,379,True,True,True,1,1000,120992.88173322423,3203400.675549382,377666.926445932,498659.8081791563,10.394998817826446,638999.9999999999,1137659.8081791562,92941.21709200893,717649.3392589868,13202.659823533295,1136661.8041791562,12.229900142731037,1043720.5870871473
2020-02-01,2021-11-01,639,99000,1000,1000,True,0.9898169134094202,505,True,True,False,1,1000,121992.88556245432,3344918.143905123,389578.42890873086,511571.3144711852,10.394998817826446,638999.9999999999,1150571.314471185,92941.21326277884,561679.8012588522,13793.74287564454,1149573.314471185,12.368821904884332,1056632.101208406
2020-02-01,2021-11-01,639,99000,1000,991,True,0.9255208723291742,491,True,True,True,1,1000,120989.7289532059,3305417.3708534664,386075.96041380044,507065.6893670063,10.394998817826446,638999.9999999999,1146065.6893670063,92944.36987202727,656707.3901402847,13628.368037293314,1145067.6713670064,12.319925057791245,1052123.301494979
2020-02-01,2021-11-01,639,99000,1000,992,True,0.9938071685400874,598,True,True,True,1,1000,121990.74081799481,3409327.962525532,424439.2697580838,546430.0105760787,10.394998817826446,638999.9999999999,1185430.0105760784,92943.35800723835,885300.5165988621,14121.727753980158,1184431.9945760784,12.743589428776996,1091488.6365688401
2020-02-01,2021-11-01,639,99000,1000,996,True,0.957833696682099,67,True,False,True,1,1000,314364.8041184539,3501566.3096652487,186139.36840724302,500504.1725256969,14.776748495199154,908354.3398042074,1408858.5123299044,57765.655605945634,1075319.3368794755,14010.080316221873,1407860.5043299044,24.371929818191102,1350094.8487239587
2020-02-01,2021-11-01,639,99000,1000,997,True,0.9789256526572802,558,True,False,True,1,1000,352916.36514984653,828383.8312045132,412650.76838468906,765567.1335345355,14.83164340275779,911728.8323409274,1677295.965875463,57765.40082530765,1323046.9677018016,3755.215775739597,1676297.959875463,29.019065667783934,1618532.5590501553
2020-02-01,2021-11-01,639,99000,1000,997,True,0.9865512158352099,535,True,False,True,1,1000,357916.36514984653,721751.8577028712,187298.83341281698,545215.1985626635,17.883415210116624,1099326.947461257,1644542.1460239205,57765.40082530765,967849.795281284,2876.226032302411,1643544.1400239205,28.452051168038736,1585778.7391986127
2020-02-01,2021-11-01,639,99000,1000,994,True,0.9054344863741497,51,True,True,False,1,1000,113185.01893125652,6382974.047509739,379233.95134699135,492418.97027824784,10.394998817826446,638999.9999999999,1131418.9702782477,96749.07989397664,542527.457065915,25945.942418945397,1130420.9582782476,11.684048670199548,1033671.8783842709
2020-02-01,2021-11-01,639,99000,1000,997,True,0.9090807001800185,23,True,False,False,1,1000,267799.02154891076,8806171.558372496,425798.34973361646,693597.3712825272,10.828600877142811,665654.3287554785,1359251.7000380058,63940.46304795412,692597.3712825272,35746.84707234736,1358253.6940380058,21.242475097800614,1294313.2309900518
2020-02-01,2021-11-01,639,99000,1000,1000,True,0.9645525109972886,363,True,False,True,1,1000,345134.8353829367,773825.8287662026,168917.87001827653,514052.70540121326,17.883415210116627,1099326.9474612572,1613379.6528624706,57762.38123795962,829652.9862830078,3048.11578888674,1612381.6528624706,27.914044024952076,1554619.2716245109
2020-02-01,2021-11-01,639,99000,1000,1000,True,0.954268582633391,267,True,True,False,1,1000,119992.88556245432,3613333.2620943836,388504.76843597373,508497.653998428,10.394998817826446,638999.9999999999,1147497.653998428,92941.21326277884,558606.1407860952,14867.403348401582,1146499.653998428,12.33575088757292,1053558.440735649
2020-02-01,2021-11-01,639,99000,1000,994,True,0.9247264282584567,198,True,True,False,1,1000,120653.30689265385,3932110.9042953732,387956.9304332586,508610.23732591246,10.394998817826446,638999.9999999999,1147610.2373259123,94280.7919325793,558718.7241135795,16142.489846087929,1146612.2253259122,12.161673675226028,1052331.4333933329
2020-02-01,2021-11-01,639,99000,1000,1000,True,0.9964630752470555,326,True,False,True,1,1000,350615.7503276293,642536.8829722998,107291.30770021782,457907.05802784715,17.883415210116627,1099326.9474612572,1557234.0054891042,57762.38123795962,599474.9002794584,2398.407464426091,1556236.0054891042,26.942033415796836,1498473.6242511445
2020-02-01,2021-11-01,639,99000,1000,992,True,0.943152531699437,401,True,False,False,1,1000,332610.3363139879,912620.1347641617,415126.79943579395,747737.1357497819,17.883415210116627,1099326.9474612572,1847064.083211039,57767.79525160104,944294.547161818,4097.778132855212,1846066.067211039,31.956664767466176,1788298.2719594378
2020-02-01,2021-11-01,639,99000,1000,997,True,0.924363530093067,85,True,False,False,1,1000,311495.0680287636,2938923.0841135667,390870.4712791355,702365.5393078991,14.831643402757788,911728.8323409273,1614094.3716488264,57765.40082530765,786025.8500925503,12167.531773496503,1613096.3656488264,27.924957545557465,1555330.9648235186
2020-02-01,2021-11-01,639,99000,1000,991,True,0.9734051895252458,529,True,False,False,1,1000,353912.95885876426,756185.2773645676,183166.14542343107,537079.1042821953,17.883415210116627,1099326.9474612572,1636406.0517434524,57768.80711638994,536079.1042821953,3005.9296864626826,1635408.0337434525,28.309534424841207,1577639.2266270625
2020-02-01,2021-11-01,639,99000,1000,996,True,0.9773135394362881,613,True,False,False,1,1000,357916.11036920856,780676.1677838899,596513.9867892389,954430.0971584474,11.863981662546957,729301.120204714,1683731.2173631613,57765.655605945634,953430.0971584474,3932.462044868824,1682733.2093631614,29.13034036767624,1624967.5537572156
2020-02-01,2021-11-01,639,99000,1000,994,True,0.9884487662973298,116,True,False,False,1,1000,322223.85547459405,2503718.469348396,457691.0251559639,779914.8806305579,14.831643402757788,911728.8323409273,1691643.7129714852,57765.77152202325,863374.6633828459,10558.253164412276,1690645.700971485,29.267257346799653,1632879.9294494619
2020-02-01,2021-11-01,639,99000,1000,996,True,0.94676097624958,571,True,True,True,1,1000,120992.87790399414,3391167.030740293,377461.55083234364,498454.4287363378,10.394998817826446,638999.9999999999,1137454.4287363377,92941.22092123902,899948.1467348512,13954.810787338913,1136456.4207363378,12.22768981805611,1043515.1998150988
2020-02-01,2021-11-01,639,99000,1000,992,True,0.9665205856421081,262,True,True,True,1,1000,119990.74081799481,3610260.9687354187,369266.93537055334,489257.67618854815,10.394998817826446,638999.9999999999,1128257.676188548,92943.35800723835,665111.1074144308,14816.50466386441,1127259.660188548,12.12845849727915,1034316.3021813097
2020-02-01,2021-11-01,639,99000,1000,997,True,0.9095618143958135,112,True,False,True,1,1000,321856.98324065335,2144899.3129990124,305643.1752549962,627500.1584956496,14.83164340275779,911728.8323409274,1539228.990836577,57765.40082530765,1166284.2425250448,8811.709674212394,1538230.984836577,26.628932940125313,1480465.5840112693
2020-02-01,2021-11-01,639,99000,1000,998,True,0.9567298603068354,390,True,True,False,1,1000,120992.88173322423,3223016.834653664,390066.0341457365,511058.91587896075,10.394998817826446,638999.9999999999,1150058.9158789606,92941.21709200893,561167.4026666278,13306.129614932835,1149060.9118789607,12.3633082052436,1056119.6947869516
2020-02-01,2021-11-01,639,99000,1000,992,True,0.9367420825272457,560,True,True,False,1,1000,120990.74081799481,3372354.925814901,389468.6902648668,510459.4310828616,10.394998817826446,638999.9999999999,1149459.4310828615,92943.35800723835,560567.9178705288,13903.457908460161,1148461.4150828614,12.35657329051335,1055518.0570756232
2020-02-01,2021-11-01,639,99000,1000,996,True,0.9387392205858208,280,True,False,True,1,1000,349916.11036920856,1085959.747000103,296273.5835125879,646189.6938817964,14.83164340275779,911728.8323409274,1557918.5262227238,57765.655605945634,1206445.6229925337,4554.359349790216,1556920.5182227239,26.952356065053905,1499154.8626167781
2020-02-01,2021-11-01,639,99000,1000,992,True,0.9235402494690761,403,True,True,True,1,1000,120990.74081799481,3222710.7471241397,381124.41601444845,502115.15683244326,10.394998817826446,638999.9999999999,1141115.156832443,92943.35800723835,796065.1667771528,13286.959648676717,1140117.140832443,12.266795231819058,1047173.7828252047
2020-02-01,2021-11-01,639,99000,1000,995,True,0.9381926774468555,557,True,False,True,1,1000,351916.10710138927,798313.8037538511,398979.6626308171,750895.7697322064,14.83164340275779,911728.8323409274,1662624.6020731337,57765.658873764936,1278243.4258582701,3607.2895889844167,1661626.5920731337,28.764955242772867,1603860.9331993687
2020-02-01,2021-11-01,639,99000,1000,997,True,0.9574556441730823,367,True,True,False,1,1000,120992.87981860919,3201517.359975209,390152.0320444504,511144.9118630596,10.394998817826446,638999.9999999999,1150144.9118630595,92941.21900662397,561253.3986507267,13220.127704366076,1149146.9058630595,12.36423320186019,1056205.6868564354
2020-02-01,2021-11-01,639,99000,1000,998,True,0.9532728388262689,208,True,True,True,1,1000,122042.30825892885,4036914.8269827333,381977.28774991864,504019.59600884747,10.394998817826446,638999.9999999999,1143019.5960088475,90891.7905663043,1103737.1280522922,16556.142971221463,1142021.5920088475,12.564628608298332,1051129.8014425433
2020-02-01,2021-11-01,639,99000,1000,997,True,0.9898601457386267,371,True,False,True,1,1000,341612.7307402813,857371.3075395525,217999.1681251871,559611.8988654683,17.883415210116627,1099326.9474612572,1658938.8463267256,57765.40082530765,970440.8187300091,3481.314678366005,1657940.8403267255,28.701278215667873,1600175.4395014178
2020-02-01,2021-11-01,639,99000,1000,992,True,0.9472553646034962,532,True,False,True,1,1000,355913.97072355315,719798.0535022756,171292.6813310134,527206.6520545665,17.883415210116627,1099326.9474612572,1626533.5995158236,57767.79525160104,946878.5049944795,2836.29861255751,1625535.5835158236,28.139131438823117,1567767.7882642224
2020-02-01,2021-11-01,639,99000,1000,995,True,0.956378194370995,460,True,True,False,1,1000,120992.8759893791,3288743.9407112147,389803.1257215064,510796.00171088555,10.394998817826446,638999.9999999999,1149796.0017108854,92941.22283585406,560904.4884985526,13569.026003604233,1148797.9917108854,12.360478554707719,1055856.7688750313
2020-02-01,2021-11-01,639,99000,1000,994,True,0.9906620232635693,298,True,False,True,1,1000,351955.3112274449,1208992.5522348806,279734.6363005003,631689.9475279453,14.831643402757788,911728.8323409273,1543418.7798688724,57765.77152202325,1273574.4523864049,5014.324593141357,1542420.7678688723,26.70129260336847,1484654.996346849
2020-02-01,2021-11-01,639,99000,1000,996,True,0.9236118623952299,331,True,False,False,1,1000,346612.4759596433,653993.2205216684,112157.27163847772,458769.74759812106,17.883415210116627,1099326.9474612572,1558096.6950593782,57765.655605945634,478554.5737938727,2454.060021471621,1557098.6870593783,26.955440403572794,1499333.0314534325
2020-02-01,2021-11-01,639,99000,1000,999,True,0.9401775539414017,52,True,True,True,1,1000,115042.29834894737,6610747.55200313,406079.4301220635,521121.72847101087,10.394998817826446,638999.9999999999,1160121.7284710107,95372.71542097842,1112607.7228738747,26915.43889819195,1159123.7264710106,12.153619841425286,1063751.0110500322
2020-02-01,2021-11-01,639,99000,1000,1000,True,0.9874032453235485,511,True,True,False,1,1000,121992.88556245432,3314111.9885378056,389701.6535302,511694.53909265436,10.394998817826446,638999.9999999999,1150694.5390926541,92941.21326277884,561803.0258803214,13670.518254175266,1149696.5390926541,12.370147738894273,1056755.3258298752
2020-02-01,2021-11-01,639,99000,1000,999,True,0.935252346612749,530,True,False,False,1,1000,353918.37820807856,729823.6238370026,184821.19541324017,538739.5736213187,17.883415210116627,1099326.9474612572,1638066.521082576,57763.387767075634,537739.5736213187,2903.6206230926405,1637068.5190825758,28.340936748444715,1579305.1313155002
2020-02-01,2021-11-01,639,99000,1000,998,True,0.9376545553516054,588,True,False,True,1,1000,354917.37167896255,793168.2781968388,385168.1923820437,740085.5640610063,14.831643402757788,911728.8323409273,1651814.3964019336,57764.39429619165,1290280.4193824015,3558.9999866610906,1650816.3924019337,28.57844200593947,1593051.998105742
2020-02-01,2021-11-01,639,99000,1000,998,True,0.9162146673668898,114,True,True,True,1,1000,112775.49798369463,4389568.854962703,401950.7474096936,514726.2453933882,10.394998817826446,638999.9999999999,1153726.245393388,101158.60084153853,887476.7289173522,17993.046188344695,1152728.241393388,11.395256871920335,1051569.6405518495
2020-02-01,2021-11-01,639,99000,1000,997,True,0.9437145135034531,60,True,False,True,1,1000,302886.26057513687,3841845.211628113,171675.41998749756,474561.6805626344,14.776748495199154,908354.3398042074,1382916.020366842,57817.24367799278,1060803.188740923,15348.04920799221,1381918.0143668419,23.901485550976673,1324100.770688849
2020-02-01,2021-11-01,639,99000,1000,999,True,0.9581288089766276,233,True,False,False,1,1000,337969.1642761617,1197677.1516192157,501781.64173617674,839750.8060123385,17.883415210116627,1099326.9474612572,1939077.7534735957,57763.387767075634,1049437.9658596986,5412.682591759997,1938079.7514735956,33.55204440724087,1880316.36370652
2020-02-01,2021-11-01,639,99000,1000,994,True,0.9774404897062757,533,True,False,False,1,1000,355915.994453131,742155.6602100004,175392.7789174617,531308.7733705926,17.883415210116627,1099326.9474612572,1630635.7208318498,57765.77152202325,530308.7733705926,2934.132926943361,1629637.7088318497,28.21113032672902,1571871.9373098265
2020-02-01,2021-11-01,639,99000,1000,995,True,0.9737239225978677,124,True,False,True,1,1000,333521.5622920205,2326654.9805130344,632074.2793691623,965595.8416611827,10.828600877142811,665654.3287554785,1631250.1704166613,57765.658873764936,1543430.5624562243,10199.052737096796,1630252.1604166613,28.221822311059324,1572486.5015428963
2020-02-01,2021-11-01,639,99000,1000,997,True,0.9544315891948492,144,True,True,True,1,1000,125230.0872960717,4195400.633133698,394430.34250993154,519660.42980600323,10.394998817826446,638999.9999999999,1158660.429806003,88704.01152916152,906600.059845675,17220.692963404017,1157662.423806003,13.050846335460495,1068958.4122768415
2020-02-01,2021-11-01,639,99000,1000,999,True,0.9266512325443899,542,True,True,True,1,1000,120992.88364783928,3351564.8154567364,365467.61886661634,486460.5025144556,10.394998817826446,638999.9999999999,1125460.5025144555,92941.21517739388,730184.4757031025,13772.060573332905,1124462.5005144554,12.098642118765397,1031521.2853370615
2020-02-01,2021-11-01,639,99000,1000,993,True,0.9003424536301697,479,True,False,False,1,1000,347611.3481787768,764288.0319408467,245033.62736796128,592644.9755467381,17.883415210116627,1099326.9474612572,1691971.9230079954,57766.783386812145,622730.6920777047,3162.3966262897975,1690973.9090079954,29.2724262953169,1633207.1256211833
