Data inizio,Data fine,Lunghezza periodo (giorni),Soldi in banca iniziali ($),Deposito iniziale ($),Investimento base,Strategia Giacomo,Percentuale ritiro eccesso,Tempo controllo,Strategia VA,Vendita VA,Prima VA,Tempo acquisto VA,Quantità VA,Liquidità cumulativa finale,Ricarica cumulativa finale,Deposito finale ($),Deposito + liquidità cumulativa finali ($),Bitcoin finali,Bitcoin finali ($),Deposito + bitcoin + liquidità cumulativa finali ($),Max delta neg su deposito + liquidità ($),Max delta pos su deposito + liquidità ($),Tasse pagate,Guadagno finale su deposito + bitcoin + liquidità cumulativa ($),Guadagno / max_delta_neg,Guadagno - max_delta_neg
2020-02-01,2021-11-01,639,99000,1000,230,False,-,-,True,True,-,1,1000,121219.69984885649,2851972.49775709,391553.28604097234,512772.9858898288,10.394998817826446,638999.9999999999,1151772.9858898288,93714.39897637667,562881.4726774959,11818.871164291711,1150773.4458898287,12.279579856025254,1057059.046913452
2020-02-01,2021-11-01,639,99000,1000,432,False,-,-,True,True,-,1,1000,121424.09653621336,2851769.3006105577,391553.28604097234,512977.3825771857,10.394998817826446,638999.9999999999,1151977.3825771855,93510.0022890198,563085.8693648528,11818.868769998648,1150978.2465771856,12.308611040557492,1057468.2442881658
2020-02-01,2021-11-01,639,99000,1000,607,False,-,-,True,False,-,1,1000,358524.4027798284,196560.73145999954,0.0,358524.4027798284,23.47737044589288,1443197.827901477,1801722.2306813053,58157.36319532577,357524.4027798284,394.3354629199991,1800723.4446813052,30.962948554483866,1742566.0814859795
2020-02-01,2021-11-01,639,99000,1000,617,False,-,-,True,True,-,1,1000,121611.29152215901,2851583.204213981,391553.28604097234,513164.57756313134,10.394998817826446,638999.9999999999,1152164.5775631312,93322.80730307415,563273.0643507985,11818.866577205496,1151165.8115631312,12.335310572308625,1057843.0042600571
2020-02-01,2021-11-01,639,99000,1000,610,False,-,-,True,False,-,1,1000,358527.43837419513,196557.71368059563,0.0,358527.43837419513,23.47737044589288,1443197.827901477,1801725.2662756722,58154.32760095909,357527.43837419513,394.3354273611912,1800726.4862756722,30.96461708975162,1742572.1586747132
2020-02-01,2021-11-01,639,99000,1000,426,False,-,-,True,False,-,1,1000,358341.25525303837,196742.80415070392,0.0,358341.25525303837,23.47737044589288,1443197.827901477,1801539.0831545154,58340.51072211585,357341.25525303837,394.3376083014078,1800539.9351545153,30.862601524534867,1742199.4244323994
2020-02-01,2021-11-01,639,99000,1000,771,False,-,-,True,True,-,1,1000,121767.11869964891,2851428.291537912,391553.28604097234,513320.4047406212,10.394998817826446,638999.9999999999,1152320.404740621,93166.98012558425,563428.8915282884,11818.864751853358,1151321.946740621,12.357617958515977,1058154.9666150368
2020-02-01,2021-11-01,639,99000,1000,140,False,-,-,True,False,-,1,1000,358051.8619234143,197030.49912054607,0.0,358051.8619234143,23.47737044589288,1443197.827901477,1801249.6898248913,58629.90405173993,357051.8619234143,394.3409982410922,1800249.9698248913,30.70532007414169,1741620.0657731513
2020-02-01,2021-11-01,639,99000,1000,734,False,-,-,True,True,-,1,1000,121729.67970245978,2851465.5108172274,391553.28604097234,513282.9657434321,10.394998817826446,638999.9999999999,1152282.965743432,93204.41912277338,563391.4525310992,11818.865190411989,1151284.4337434322,12.352251583982348,1058080.0146206587
2020-02-01,2021-11-01,639,99000,1000,719,False,-,-,True,True,-,1,1000,121714.50173062636,2851480.599714247,391553.28604097234,513267.78777159867,10.394998817826446,638999.9999999999,1152267.7877715987,93219.5970946068,563376.2745592658,11818.865368206027,1151269.2257715988,12.350077254712842,1058049.628676992
2020-02-01,2021-11-01,639,99000,1000,312,False,-,-,True,False,-,1,1000,358225.90266710427,196857.4797680536,0.0,358225.90266710427,23.47737044589288,1443197.827901477,1801423.7305685813,58455.86330804992,357225.90266710427,394.3389595361072,1800424.3545685813,30.799722263628702,1741968.4912605314
2020-02-01,2021-11-01,639,99000,1000,787,False,-,-,True,False,-,1,1000,358706.5384418296,196379.66469576323,0.0,358706.5384418296,23.47737044589288,1443197.827901477,1801904.3663433066,57975.2275333246,357706.5384418296,394.33332939152643,1800905.9403433066,31.063369942069347,1742930.712809982
2020-02-01,2021-11-01,639,99000,1000,557,False,-,-,True,True,-,1,1000,121550.57963482529,2851643.5598020605,391553.28604097234,513103.8656757976,10.394998817826446,638999.9999999999,1152103.8656757975,93383.51919040787,563212.3524634647,11818.867288381653,1151104.9796757975,12.32663953613387,1057721.4604853897
2020-02-01,2021-11-01,639,99000,1000,518,False,-,-,True,False,-,1,1000,358434.3468136167,196650.25891564976,0.0,358434.3468136167,23.47737044589288,1443197.827901477,1801632.1747150938,58247.419161537466,357434.3468136167,394.33651783129955,1800633.2107150939,30.913527786036337,1742385.7915535565
2020-02-01,2021-11-01,639,99000,1000,187,False,-,-,True,False,-,1,1000,358099.41956849233,196983.22057655102,0.0,358099.41956849233,23.47737044589288,1443197.827901477,1801297.2474699693,58582.34640666185,357099.41956849233,394.34044115310206,1800297.6214699694,30.731060326140227,1741715.2750633075
2020-02-01,2021-11-01,639,99000,1000,138,False,-,-,True,True,-,1,1000,121126.6082882781,2852065.0429921434,391553.28604097234,512679.89432925044,10.394998817826446,638999.9999999999,1151679.8943292503,93807.49053695505,562788.3811169176,11818.87225476182,1150680.1703292504,12.266399663211809,1056872.6797922954
2020-02-01,2021-11-01,639,99000,1000,769,False,-,-,True,False,-,1,1000,358688.3248756295,196397.77137218686,0.0,358688.3248756295,23.47737044589288,1443197.827901477,1801886.1527771065,57993.441099524716,357688.3248756295,394.3335427443737,1800887.6907771064,31.05329941857624,1742894.2496775817
2020-02-01,2021-11-01,639,99000,1000,992,False,-,-,True,True,-,1,1000,121990.74081799481,2851205.9817884886,391553.28604097234,513544.02685896715,10.394998817826446,638999.9999999999,1152544.026858967,92943.35800723835,563652.5136466343,11818.86213235451,1151546.010858967,12.389761200249355,1058602.6528517287
2020-02-01,2021-11-01,639,99000,1000,130,False,-,-,True,True,-,1,1000,121118.51336996694,2852073.090403887,391553.28604097234,512671.7994109393,10.394998817826446,638999.9999999999,1151671.7994109392,93815.58545526622,562780.2861986064,11818.872349585308,1150672.0594109392,12.265254795639585,1056856.473955673
2020-02-01,2021-11-01,639,99000,1000,797,False,-,-,True,False,-,1,1000,358716.65708971856,196369.60543108342,0.0,358716.65708971856,23.47737044589288,1443197.827901477,1801914.4849911956,57965.10888543564,357716.65708971856,394.3332108621668,1800916.0789911957,31.068967411940722,1742950.97010576
2020-02-01,2021-11-01,639,99000,1000,852,False,-,-,True,True,-,1,1000,121849.07974754943,2851346.8114940063,391553.28604097234,513402.36578852177,10.394998817826446,638999.9999999999,1152402.3657885217,93085.01907768373,563510.8525761889,11818.863791765545,1151404.0697885216,12.369381036787692,1058319.0507108378
2020-02-01,2021-11-01,639,99000,1000,922,False,-,-,True,True,-,1,1000,121919.91028277212,2851276.3966412474,391553.28604097234,513473.1963237445,10.394998817826446,638999.9999999999,1152473.1963237443,93014.18854246104,563581.6831114115,11818.862962060028,1151475.0403237443,12.379563358746017,1058460.8517812833
2020-02-01,2021-11-01,639,99000,1000,77,False,-,-,True,False,-,1,1000,357988.11444171384,197093.8724880288,0.0,357988.11444171384,23.47737044589288,1443197.827901477,1801185.9423431908,58693.651533440345,356988.11444171384,394.34174497605767,1800186.0963431909,30.670882613557378,1741492.4448097504
2020-02-01,2021-11-01,639,99000,1000,34,False,-,-,True,False,-,1,1000,357944.60425579135,197137.12732615197,0.0,357944.60425579135,23.47737044589288,1443197.827901477,1801142.4321572683,58737.16171936285,356944.60425579135,394.3422546523039,1800142.5001572683,30.647420601595854,1741405.3384379053
2020-02-01,2021-11-01,639,99000,1000,349,False,-,-,True,True,-,1,1000,121340.11175873506,2851852.7925074003,391553.28604097234,512893.39779970737,10.394998817826446,638999.9999999999,1151893.3977997073,93593.9870664981,563001.8845873745,11818.869753792333,1150894.0957997073,12.296667038898581,1057300.1087332093
2020-02-01,2021-11-01,639,99000,1000,620,False,-,-,True,False,-,1,1000,358537.5570220841,196547.6544159158,0.0,358537.5570220841,23.47737044589288,1443197.827901477,1801735.384923561,58144.208953070134,357537.5570220841,394.3353088318317,1800736.624923561,30.970180132246487,1742592.4159704908
2020-02-01,2021-11-01,639,99000,1000,877,False,-,-,True,False,-,1,1000,358797.60627283016,196289.13131364502,0.0,358797.60627283016,23.47737044589288,1443197.827901477,1801995.4341743072,57884.15970232401,357797.60627283016,394.33226262729005,1800997.188174307,31.113817621887293,1743113.028471983
2020-02-01,2021-11-01,639,99000,1000,378,False,-,-,True,False,-,1,1000,358292.6857431714,196791.0886211669,0.0,358292.6857431714,23.47737044589288,1443197.827901477,1801490.5136446483,58389.08023198283,357292.6857431714,394.33817724233387,1800491.2696446483,30.836095764673868,1742102.1894126656
2020-02-01,2021-11-01,639,99000,1000,319,False,-,-,True,False,-,1,1000,358232.98572062654,196850.4382827777,0.0,358232.98572062654,23.47737044589288,1443197.827901477,1801430.8136221035,58448.78025452766,357232.98572062654,394.3388765655555,1800431.4516221036,30.80357611881277,1741982.6713675759
2020-02-01,2021-11-01,639,99000,1000,806,False,-,-,True,False,-,1,1000,358725.7638728186,196360.5520928716,0.0,358725.7638728186,23.47737044589288,1443197.827901477,1801923.5917742955,57956.00210233559,357725.7638728186,394.33310418574314,1800925.2037742955,31.07400680596151,1742969.2016719598
2020-02-01,2021-11-01,639,99000,1000,593,False,-,-,True,False,-,1,1000,358510.23667278385,196574.81443055128,0.0,358510.23667278385,23.47737044589288,1443197.827901477,1801708.0645742607,58171.52930237031,357510.23667278385,394.3356288611025,1800709.2505742607,30.955164359086005,1742537.7212718904
2020-02-01,2021-11-01,639,99000,1000,658,False,-,-,True,False,-,1,1000,358576.0078840621,196509.4292101326,0.0,358576.0078840621,23.47737044589288,1443197.827901477,1801773.8357855391,58105.75809109211,357576.0078840621,394.3348584202652,1800775.1517855392,30.991337363888668,1742669.3936944471
2020-02-01,2021-11-01,639,99000,1000,607,False,-,-,True,True,-,1,1000,121601.17287427007,2851593.2634786614,391553.28604097234,513154.4589152424,10.394998817826446,638999.9999999999,1152154.4589152422,93332.9259509631,563262.9457029095,11818.866695734854,1151155.6729152421,12.333864616224039,1057822.746964279
2020-02-01,2021-11-01,639,99000,1000,907,False,-,-,True,False,-,1,1000,358827.96221649705,196258.95351960565,0.0,358827.96221649705,23.47737044589288,1443197.827901477,1802025.790117974,57853.80375865715,357827.96221649705,394.33190703921133,1801027.604117974,31.130668808418168,1743173.8003593169
2020-02-01,2021-11-01,639,99000,1000,819,False,-,-,True,False,-,1,1000,358738.9181150743,196347.47504878786,0.0,358738.9181150743,23.47737044589288,1443197.827901477,1801936.7460165513,57942.84786007994,357738.9181150743,394.33295009757575,1800938.3840165513,31.081288727220432,1742995.5361564714
2020-02-01,2021-11-01,639,99000,1000,660,False,-,-,True,False,-,1,1000,358578.0316136399,196507.41735719665,0.0,358578.0316136399,23.47737044589288,1443197.827901477,1801775.859515117,58103.73436151432,357578.0316136399,394.33483471439325,1800777.179515117,30.992451678078073,1742673.4451536029
2020-02-01,2021-11-01,639,99000,1000,213,False,-,-,True,True,-,1,1000,121202.49814744527,2851989.5985070453,391553.28604097234,512755.7841884176,10.394998817826446,638999.9999999999,1151755.7841884175,93731.6006777879,562864.2709760848,11818.871365791623,1150756.2101884175,12.27714241373367,1057024.6095106297
2020-02-01,2021-11-01,639,99000,1000,483,False,-,-,True,True,-,1,1000,121475.70164044702,2851717.99836069,391553.28604097234,513028.98768141936,10.394998817826446,638999.9999999999,1152028.9876814191,93458.39718478614,563137.4744690864,11818.868165498914,1151029.9536814191,12.31596077349369,1057571.556496633
2020-02-01,2021-11-01,639,99000,1000,14,False,-,-,True,True,-,1,1000,121001.13705445509,2852189.777874173,391553.28604097234,512554.42309542745,10.394998817826446,638999.9999999999,1151554.4230954272,93932.96177077807,562662.9098830945,11818.87372452588,1150554.4510954272,12.248676390116309,1056621.489324649
2020-02-01,2021-11-01,639,99000,1000,651,False,-,-,True,False,-,1,1000,358568.92483053985,196516.47069540844,0.0,358568.92483053985,23.47737044589288,1443197.827901477,1801766.7527320168,58112.84114461437,357568.92483053985,394.33494139081694,1800768.0547320168,30.98743787540499,1742655.2135874024
2020-02-01,2021-11-01,639,99000,1000,612,False,-,-,True,False,-,1,1000,358529.4621037729,196555.70182765965,0.0,358529.4621037729,23.47737044589288,1443197.827901477,1801727.29000525,58152.3038713813,357529.4621037729,394.33540365531934,1800728.5140052498,30.96572954337324,1742576.2101338685
2020-02-01,2021-11-01,639,99000,1000,650,False,-,-,True,False,-,1,1000,358567.9129657509,196517.47662187644,0.0,358567.9129657509,23.47737044589288,1443197.827901477,1801765.7408672278,58113.85300940327,357567.9129657509,394.33495324375286,1800767.0408672278,30.986880883218152,1742653.1878578246
2020-02-01,2021-11-01,639,99000,1000,955,False,-,-,True,False,-,1,1000,358876.53172636405,196210.6690491426,0.0,358876.53172636405,23.47737044589288,1443197.827901477,1802074.359627841,57805.23424879017,357876.53172636405,394.33133809828524,1801076.269627841,31.15766751979794,1743271.0353790508
2020-02-01,2021-11-01,639,99000,1000,480,False,-,-,True,True,-,1,1000,121472.66604608035,2851721.0161400945,391553.28604097234,513025.9520870527,10.394998817826446,638999.9999999999,1152025.9520870526,93461.4327791528,563134.4388747198,11818.868201057721,1151026.9120870526,12.31552821158758,1057565.4793078997
2020-02-01,2021-11-01,639,99000,1000,451,False,-,-,True,False,-,1,1000,358366.55187276076,196717.6559890044,0.0,358366.55187276076,23.47737044589288,1443197.827901477,1801564.3797742378,58315.21410239346,357366.55187276076,394.3373119780088,1800565.2817742378,30.87642409427999,1742250.0676718443
2020-02-01,2021-11-01,639,99000,1000,625,False,-,-,True,False,-,1,1000,358542.6163460285,196542.6247835759,0.0,358542.6163460285,23.47737044589288,1443197.827901477,1801740.4442475056,58139.149629125655,357542.6163460285,394.33524956715183,1800741.6942475056,30.972962379645775,1742602.54461838
2020-02-01,2021-11-01,639,99000,1000,631,False,-,-,True,False,-,1,1000,358548.6875347619,196536.58922476805,0.0,358548.6875347619,23.47737044589288,1443197.827901477,1801746.5154362388,58133.07844039229,357548.6875347619,394.33517844953604,1800747.777436239,30.97630171577212,1742614.6989958466
